date,longitude,latitude,salinity
20100106,-80,7,32.00093015
20100107,-80,7,32.01057371
20100108,-80,7,32.03399022
20100109,-80,7,32.05721347
20100110,-80,7,32.0791804
20100111,-80,7,32.09863027
20100112,-80,7,32.09268316
20100113,-80,7,32.13100306
20100114,-80,7,32.16179911
20100115,-80,7,32.1978658
20100116,-80,7,32.24010022
20100117,-80,7,32.28599993
20100118,-80,7,32.31478945
20100119,-80,7,32.36050987
20100120,-80,7,32.41081683
20100121,-80,7,32.45847321
20100122,-80,7,32.51114337
20100123,-80,7,32.57258415
20100124,-80,7,32.64468638
20100125,-80,7,32.73319244
20100126,-80,7,32.80676015
20100127,-80,7,32.85654068
20100128,-80,7,32.87849426
20100129,-80,7,32.88444392
20100130,-80,7,32.87465922
20100131,-80,7,32.86531321
20100201,-80,7,32.86094284
20100202,-80,7,32.82586288
20100203,-80,7,32.8455836
20100204,-80,7,32.91632716
20100205,-80,7,32.99940236
20100206,-80,7,33.10599136
20100207,-80,7,33.23226039
20100208,-80,7,33.35294596
20100209,-80,7,33.47085317
20100210,-80,7,33.58944702
20100211,-80,7,33.70806758
20100212,-80,7,33.82496389
20100213,-80,7,33.89963277
20100214,-80,7,33.92878723
20100215,-80,7,33.90593974
20100216,-80,7,33.84772237
20100217,-80,7,33.77582423
20100218,-80,7,33.66083399
20100219,-80,7,33.55223083
20100220,-80,7,33.45362345
20100221,-80,7,33.44962692
20100222,-80,7,33.51920573
20100223,-80,7,33.62545649
20100224,-80,7,33.75117366
20100225,-80,7,33.90940984
20100226,-80,7,34.02459971
20100227,-80,7,34.10064697
20100228,-80,7,34.12071737
20100301,-80,7,34.13497416
20100302,-80,7,34.07149378
20100303,-80,7,33.9683164
20100304,-80,7,33.83547592
20100305,-80,7,33.69458771
20100306,-80,7,33.57980728
20100307,-80,7,33.50194422
20100308,-80,7,33.44361369
20100309,-80,7,33.42812856
20100310,-80,7,33.4580307
20100311,-80,7,33.52890142
20100312,-80,7,33.66460292
20100313,-80,7,33.77933375
20100314,-80,7,33.87294642
20100315,-80,7,33.93720373
20100316,-80,7,33.95257568
20100317,-80,7,33.91028976
20100318,-80,7,33.83019002
20100319,-80,7,33.72515361
20100320,-80,7,33.61363602
20100321,-80,7,33.51524226
20100322,-80,7,33.43214925
20100323,-80,7,33.39646276
20100324,-80,7,33.41875966
20100325,-80,7,33.49359639
20100326,-80,7,33.58279928
20100327,-80,7,33.69829051
20100328,-80,7,33.84133657
20100329,-80,7,33.95156606
20100330,-80,7,34.04368337
20100331,-80,7,34.05431366
20100401,-80,7,34.01305389
20100402,-80,7,33.9069163
20100403,-80,7,33.79017003
20100404,-80,7,33.67421977
20100405,-80,7,33.57742437
20100406,-80,7,33.5145429
20100407,-80,7,33.51544317
20100408,-80,7,33.52882385
20100409,-80,7,33.54225032
20100410,-80,7,33.51384735
20100411,-80,7,33.4335734
20100412,-80,7,33.30378723
20100413,-80,7,33.09268061
20100414,-80,7,32.85150655
20100415,-80,7,32.61585617
20100416,-80,7,32.41678937
20100417,-80,7,32.23942693
20100418,-80,7,32.1903127
20100419,-80,7,32.19930649
20100420,-80,7,32.2791125
20100421,-80,7,32.37618637
20100422,-80,7,32.47480011
20100423,-80,7,32.54514567
20100424,-80,7,32.56671015
20100425,-80,7,32.56426366
20100426,-80,7,32.48098373
20100427,-80,7,32.33708954
20100428,-80,7,32.17031034
20100429,-80,7,31.99800746
20100430,-80,7,31.8494606
20100501,-80,7,31.73128319
20100502,-80,7,31.69163704
20100503,-80,7,31.72105726
20100504,-80,7,31.82602946
20100505,-80,7,31.99019241
20100506,-80,7,32.19438934
20100507,-80,7,32.40113576
20100508,-80,7,32.55381266
20100509,-80,7,32.68126933
20100510,-80,7,32.75649389
20100511,-80,7,32.79682032
20100512,-80,7,32.80168025
20100513,-80,7,32.77888743
20100514,-80,7,32.74488322
20100515,-80,7,32.69342422
20100516,-80,7,32.63363012
20100517,-80,7,32.57225672
20100518,-80,7,32.50502396
20100519,-80,7,32.41466268
20100520,-80,7,32.32639313
20100521,-80,7,32.2593263
20100522,-80,7,32.22186406
20100523,-80,7,32.22686323
20100524,-80,7,32.2524999
20100525,-80,7,32.27851613
20100526,-80,7,32.278759
20100527,-80,7,32.26133982
20100528,-80,7,32.20808029
20100529,-80,7,32.08320999
20100530,-80,7,31.9204127
20100531,-80,7,31.75372696
20100601,-80,7,31.54970296
20100602,-80,7,31.33136686
20100603,-80,7,31.13127009
20100604,-80,7,30.94266001
20100605,-80,7,30.77203369
20100606,-80,7,30.6122729
20100607,-80,7,30.48668353
20100608,-80,7,30.37645658
20100609,-80,7,30.32650693
20100610,-80,7,30.33434359
20100611,-80,7,30.40060298
20100612,-80,7,30.51873398
20100613,-80,7,30.66494687
20100614,-80,7,30.83894602
20100615,-80,7,31.00654348
20100616,-80,7,31.15345001
20100617,-80,7,31.2654597
20100618,-80,7,31.31760979
20100619,-80,7,31.34636625
20100620,-80,7,31.31869634
20100621,-80,7,31.34661293
20100622,-80,7,31.37111346
20100623,-80,7,31.39593315
20100624,-80,7,31.43126678
20100625,-80,7,31.45863342
20100626,-80,7,31.4827226
20100627,-80,7,31.48159027
20100628,-80,7,31.46486982
20100629,-80,7,31.40062714
20100630,-80,7,31.31108665
20100701,-80,7,31.18951035
20100702,-80,7,31.0660731
20100703,-80,7,30.93111674
20100704,-80,7,30.83597374
20100705,-80,7,30.76601664
20100706,-80,7,30.72396342
20100707,-80,7,30.71495374
20100708,-80,7,30.74409993
20100709,-80,7,30.75658671
20100710,-80,7,30.76880328
20100711,-80,7,30.77019374
20100712,-80,7,30.74995677
20100713,-80,7,30.70303726
20100714,-80,7,30.64258385
20100715,-80,7,30.56281662
20100716,-80,7,30.47451973
20100717,-80,7,30.38025665
20100718,-80,7,30.28054365
20100719,-80,7,30.15864309
20100720,-80,7,30.05384318
20100721,-80,7,29.96277046
20100722,-80,7,29.92592049
20100723,-80,7,29.93454679
20100724,-80,7,29.96898333
20100725,-80,7,30.0818367
20100726,-80,7,30.22823652
20100727,-80,7,30.37746366
20100728,-80,7,30.49193954
20100729,-80,7,30.55927277
20100730,-80,7,30.5433197
20100731,-80,7,30.45142301
20100801,-80,7,30.29020309
20100802,-80,7,30.09737968
20100803,-80,7,29.85628637
20100804,-80,7,29.69515673
20100805,-80,7,29.58742968
20100806,-80,7,29.58695285
20100807,-80,7,29.63798332
20100808,-80,7,29.76171303
20100809,-80,7,29.87949053
20100810,-80,7,29.99190648
20100811,-80,7,30.04161072
20100812,-80,7,30.04151026
20100813,-80,7,29.96671295
20100814,-80,7,29.80011368
20100815,-80,7,29.59925334
20100816,-80,7,29.41121991
20100817,-80,7,29.23609034
20100818,-80,7,29.09143321
20100819,-80,7,28.99490674
20100820,-80,7,28.9369634
20100821,-80,7,28.91525332
20100822,-80,7,28.89143054
20100823,-80,7,28.8785731
20100824,-80,7,28.81940969
20100825,-80,7,28.77991676
20100826,-80,7,28.74409676
20100827,-80,7,28.74045308
20100828,-80,7,28.75421588
20100829,-80,7,28.76868312
20100830,-80,7,28.81453005
20100831,-80,7,28.89760653
20100901,-80,7,28.97731654
20100902,-80,7,29.04753685
20100903,-80,7,29.11203957
20100904,-80,7,29.12644386
20100905,-80,7,29.08988317
20100906,-80,7,29.01255989
20100907,-80,7,28.90419006
20100908,-80,7,28.78273392
20100909,-80,7,28.65132332
20100910,-80,7,28.53080368
20100911,-80,7,28.47465706
20100912,-80,7,28.46844673
20100913,-80,7,28.52222697
20100914,-80,7,28.60553996
20100915,-80,7,28.70801926
20100916,-80,7,28.79033724
20100917,-80,7,28.87718646
20100918,-80,7,28.96759033
20100919,-80,7,29.00515366
20100920,-80,7,29.02150345
20100921,-80,7,29.04093043
20100922,-80,7,29.08141645
20100923,-80,7,29.1255099
20100924,-80,7,29.18745295
20100925,-80,7,29.26814651
20100926,-80,7,29.36043294
20100927,-80,7,29.44294612
20100928,-80,7,29.52287992
20100929,-80,7,29.61223666
20100930,-80,7,29.67891312
20101001,-80,7,29.71582286
20101002,-80,7,29.74053001
20101003,-80,7,29.7203935
20101004,-80,7,29.64840698
20101005,-80,7,29.54403687
20101006,-80,7,29.39573606
20101007,-80,7,29.23208682
20101008,-80,7,29.07805697
20101009,-80,7,28.94602648
20101010,-80,7,28.8672568
20101011,-80,7,28.84967995
20101012,-80,7,28.87925339
20101013,-80,7,28.95123037
20101014,-80,7,29.05792936
20101015,-80,7,29.15986061
20101016,-80,7,29.26196035
20101017,-80,7,29.33382924
20101018,-80,7,29.39473724
20101019,-80,7,29.45185661
20101020,-80,7,29.50119654
20101021,-80,7,29.52370707
20101022,-80,7,29.52854029
20101023,-80,7,29.51094309
20101024,-80,7,29.43032328
20101025,-80,7,29.34243011
20101026,-80,7,29.23210017
20101027,-80,7,29.08706665
20101028,-80,7,28.95902316
20101029,-80,7,28.86253929
20101030,-80,7,28.80852318
20101031,-80,7,28.82483673
20101101,-80,7,28.91791344
20101102,-80,7,29.01433627
20101103,-80,7,29.11112022
20101104,-80,7,29.1717097
20101105,-80,7,29.16411336
20101106,-80,7,29.07835325
20101107,-80,7,28.93633334
20101108,-80,7,28.74398994
20101109,-80,7,28.52183978
20101110,-80,7,28.33602015
20101111,-80,7,28.18387032
20101112,-80,7,28.10362307
20101113,-80,7,28.0763766
20101114,-80,7,28.09304047
20101115,-80,7,28.11755308
20101116,-80,7,28.14691289
20101117,-80,7,28.12296359
20101118,-80,7,28.08132299
20101119,-80,7,28.0321668
20101120,-80,7,27.93730036
20101121,-80,7,27.82065964
20101122,-80,7,27.72947693
20101123,-80,7,27.67420006
20101124,-80,7,27.60893313
20101125,-80,7,27.64877383
20101126,-80,7,27.74614652
20101127,-80,7,27.85976982
20101128,-80,7,28.02880033
20101129,-80,7,28.21335983
20101130,-80,7,28.36660004
20101201,-80,7,28.4650631
20101202,-80,7,28.50431315
20101203,-80,7,28.47136625
20101204,-80,7,28.35251681
20101205,-80,7,28.21390978
20101206,-80,7,28.05347633
20101207,-80,7,27.90143331
20101208,-80,7,27.7713
20101209,-80,7,27.67306646
20101210,-80,7,27.66519674
20101211,-80,7,27.68751717
20101212,-80,7,27.73684374
20101213,-80,7,27.80649312
20101214,-80,7,27.89797656
20101215,-80,7,27.92472967
20101216,-80,7,27.96245321
20101217,-80,7,27.97186279
20101218,-80,7,28.00068283
20101219,-80,7,28.0440801
20101220,-80,7,28.11726379
20101221,-80,7,28.22346624
20101222,-80,7,28.35633341
20101223,-80,7,28.51770719
20101224,-80,7,28.70394007
20101225,-80,7,28.89218076
20101226,-80,7,29.06747627
20101227,-80,7,29.22144318
20101228,-80,7,29.34194056
20101229,-80,7,29.43404007
20101230,-80,7,29.46955999
20101231,-80,7,29.52775955
20110101,-80,7,29.58307012
20110102,-80,7,29.60785739
20110103,-80,7,29.64325015
20110104,-80,7,29.70749728
20110105,-80,7,29.75350316
20110106,-80,7,29.83014679
20110107,-80,7,29.89872742
20110108,-80,7,29.96164322
20110109,-80,7,30.0147597
20110110,-80,7,30.07039324
20110111,-80,7,30.08957672
20110112,-80,7,30.0858167
20110113,-80,7,30.04834366
20110114,-80,7,29.97850672
20110115,-80,7,29.87541008
20110116,-80,7,29.7659537
20110117,-80,7,29.66040675
20110118,-80,7,29.58416621
20110119,-80,7,29.5507768
20110120,-80,7,29.57275073
20110121,-80,7,29.63827324
20110122,-80,7,29.74269676
20110123,-80,7,29.86432266
20110124,-80,7,30.01199659
20110125,-80,7,30.12989998
20110126,-80,7,30.25116984
20110127,-80,7,30.36339315
20110128,-80,7,30.47256724
20110129,-80,7,30.59646289
20110130,-80,7,30.74879964
20110131,-80,7,30.90055021
20110201,-80,7,31.04259936
20110202,-80,7,31.17688306
20110203,-80,7,31.27983348
20110204,-80,7,31.3356603
20110205,-80,7,31.35839335
20110206,-80,7,31.36297671
20110207,-80,7,31.36827342
20110208,-80,7,31.37795321
20110209,-80,7,31.40082932
20110210,-80,7,31.46048737
20110211,-80,7,31.53015264
20110212,-80,7,31.58839671
20110213,-80,7,31.63857333
20110214,-80,7,31.67246691
20110215,-80,7,31.6849734
20110216,-80,7,31.69375674
20110217,-80,7,31.71187019
20110218,-80,7,31.74930318
20110219,-80,7,31.7964433
20110220,-80,7,31.91408348
20110221,-80,7,32.0171299
20110222,-80,7,32.07367643
20110223,-80,7,32.10662651
20110224,-80,7,32.09757296
20110225,-80,7,32.02691078
20110226,-80,7,31.91111628
20110227,-80,7,31.77249336
20110228,-80,7,31.63361359
20110301,-80,7,31.49415652
20110302,-80,7,31.3418293
20110303,-80,7,31.22816658
20110304,-80,7,31.12923686
20110305,-80,7,31.03827667
20110306,-80,7,30.98032633
20110307,-80,7,30.93932978
20110308,-80,7,30.95240974
20110309,-80,7,31.03203646
20110310,-80,7,31.127093
20110311,-80,7,31.29039701
20110312,-80,7,31.4756972
20110313,-80,7,31.74183718
20110314,-80,7,32.04259427
20110315,-80,7,32.32161649
20110316,-80,7,32.59157944
20110317,-80,7,32.8247935
20110318,-80,7,33.03961309
20110319,-80,7,33.21032969
20110320,-80,7,33.37810262
20110321,-80,7,33.48752975
20110322,-80,7,33.50951258
20110323,-80,7,33.49307378
20110324,-80,7,33.40219625
20110325,-80,7,33.22208659
20110326,-80,7,32.99808375
20110327,-80,7,32.74242783
20110328,-80,7,32.4750061
20110329,-80,7,32.24301974
20110330,-80,7,32.10863686
20110331,-80,7,32.01939329
20110401,-80,7,32.00355721
20110402,-80,7,32.01225408
20110403,-80,7,32.06046995
20110404,-80,7,32.13221041
20110405,-80,7,32.18974686
20110406,-80,7,32.25889587
20110407,-80,7,32.34587924
20110408,-80,7,32.45922025
20110409,-80,7,32.59400686
20110410,-80,7,32.78903961
20110411,-80,7,32.98570633
20110412,-80,7,33.14375305
20110413,-80,7,33.2673734
20110414,-80,7,33.32307434
20110415,-80,7,33.3270696
20110416,-80,7,33.27237701
20110417,-80,7,33.18253708
20110418,-80,7,33.07825979
20110419,-80,7,32.98578644
20110420,-80,7,32.95200348
20110421,-80,7,32.95753733
20110422,-80,7,33.00652059
20110423,-80,7,33.07400004
20110424,-80,7,33.16345978
20110425,-80,7,33.25242106
20110426,-80,7,33.34780375
20110427,-80,7,33.45293045
20110428,-80,7,33.55740356
20110429,-80,7,33.66605377
20110430,-80,7,33.75230408
20110501,-80,7,33.81368383
20110502,-80,7,33.89559682
20110503,-80,7,33.94345983
20110504,-80,7,33.93302282
20110505,-80,7,33.83643341
20110506,-80,7,33.70774587
20110507,-80,7,33.53682327
20110508,-80,7,33.3476003
20110509,-80,7,33.15566635
20110510,-80,7,32.9727211
20110511,-80,7,32.83465958
20110512,-80,7,32.73703003
20110513,-80,7,32.67284648
20110514,-80,7,32.64573797
20110515,-80,7,32.66391373
20110516,-80,7,32.67950058
20110517,-80,7,32.71508026
20110518,-80,7,32.7654508
20110519,-80,7,32.81090291
20110520,-80,7,32.82994588
20110521,-80,7,32.81116358
20110522,-80,7,32.75631587
20110523,-80,7,32.65638733
20110524,-80,7,32.54110972
20110525,-80,7,32.41655731
20110526,-80,7,32.29536438
20110527,-80,7,32.18808683
20110528,-80,7,32.08893967
20110529,-80,7,32.04431661
20110530,-80,7,32.02419662
20110531,-80,7,32.01402028
20110601,-80,7,32.02449671
20110602,-80,7,32.06252289
20110603,-80,7,32.07901001
20110604,-80,7,32.11133575
20110605,-80,7,32.17854945
20110606,-80,7,32.22826004
20110607,-80,7,32.26445389
20110608,-80,7,32.2864507
20110609,-80,7,32.28604889
20110610,-80,7,32.25337346
20110611,-80,7,32.1819706
20110612,-80,7,32.08193715
20110613,-80,7,31.97453944
20110614,-80,7,31.86441358
20110615,-80,7,31.74177361
20110616,-80,7,31.6621933
20110617,-80,7,31.60606639
20110618,-80,7,31.58340009
20110619,-80,7,31.56031036
20110620,-80,7,31.55982653
20110621,-80,7,31.51189931
20110622,-80,7,31.44562658
20110623,-80,7,31.39018313
20110624,-80,7,31.28196971
20110625,-80,7,31.13455645
20110626,-80,7,31.0282402
20110627,-80,7,30.9416097
20110628,-80,7,30.87339274
20110629,-80,7,30.85013707
20110630,-80,7,30.87011973
20110701,-80,7,30.95719337
20110702,-80,7,31.0740598
20110703,-80,7,31.22134654
20110704,-80,7,31.35937373
20110705,-80,7,31.47371356
20110706,-80,7,31.5013237
20110707,-80,7,31.48278999
20110708,-80,7,31.40962982
20110709,-80,7,31.29880333
20110710,-80,7,31.18062274
20110711,-80,7,31.14077632
20110712,-80,7,31.10230382
20110713,-80,7,31.11249034
20110714,-80,7,31.16749064
20110715,-80,7,31.24081039
20110716,-80,7,31.27598635
20110717,-80,7,31.29638354
20110718,-80,7,31.29610697
20110719,-80,7,31.18730672
20110720,-80,7,31.06800969
20110721,-80,7,30.92951266
20110722,-80,7,30.86360614
20110723,-80,7,30.84784381
20110724,-80,7,30.93337631
20110725,-80,7,31.04377302
20110726,-80,7,31.1793499
20110727,-80,7,31.25716972
20110728,-80,7,31.2864933
20110729,-80,7,31.22982025
20110730,-80,7,31.07497279
20110731,-80,7,30.83729362
20110801,-80,7,30.57667351
20110802,-80,7,30.3131574
20110803,-80,7,30.1159598
20110804,-80,7,29.96840668
20110805,-80,7,29.87489382
20110806,-80,7,29.85028648
20110807,-80,7,29.85970306
20110808,-80,7,29.89975675
20110809,-80,7,29.89030647
20110810,-80,7,29.87129275
20110811,-80,7,29.79971631
20110812,-80,7,29.72525342
20110813,-80,7,29.68912697
20110814,-80,7,29.62753359
20110815,-80,7,29.56655693
20110816,-80,7,29.52346357
20110817,-80,7,29.46892993
20110818,-80,7,29.43496005
20110819,-80,7,29.40197372
20110820,-80,7,29.39798355
20110821,-80,7,29.42787298
20110822,-80,7,29.49810282
20110823,-80,7,29.59392039
20110824,-80,7,29.70420011
20110825,-80,7,29.81541697
20110826,-80,7,29.91761017
20110827,-80,7,29.99542618
20110828,-80,7,30.0551033
20110829,-80,7,30.10957654
20110830,-80,7,30.15294011
20110831,-80,7,30.20240021
20110901,-80,7,30.21889305
20110902,-80,7,30.20921008
20110903,-80,7,30.23868306
20110904,-80,7,30.23200035
20110905,-80,7,30.2351799
20110906,-80,7,30.22455661
20110907,-80,7,30.20106316
20110908,-80,7,30.20304998
20110909,-80,7,30.18025653
20110910,-80,7,30.12848345
20110911,-80,7,30.02273305
20110912,-80,7,29.87608337
20110913,-80,7,29.67416318
20110914,-80,7,29.46542295
20110915,-80,7,29.27879651
20110916,-80,7,29.13159307
20110917,-80,7,29.07264646
20110918,-80,7,29.12225723
20110919,-80,7,29.24599075
20110920,-80,7,29.42009354
20110921,-80,7,29.64602407
20110922,-80,7,29.82087262
20110923,-80,7,29.95193672
20110924,-80,7,29.98840014
20110925,-80,7,29.94730695
20110926,-80,7,29.84131368
20110927,-80,7,29.6912295
20110928,-80,7,29.49263318
20110929,-80,7,29.31239255
20110930,-80,7,29.15677961
20111001,-80,7,29.01307996
20111002,-80,7,28.93914922
20111003,-80,7,28.93068314
20111004,-80,7,28.95743624
20111005,-80,7,29.05002658
20111006,-80,7,29.21165975
20111007,-80,7,29.37786357
20111008,-80,7,29.56052017
20111009,-80,7,29.72809728
20111010,-80,7,29.86953672
20111011,-80,7,29.98376338
20111012,-80,7,30.03856023
20111013,-80,7,30.05175018
20111014,-80,7,30.03192965
20111015,-80,7,29.98394712
20111016,-80,7,29.90855281
20111017,-80,7,29.86977641
20111018,-80,7,29.83850988
20111019,-80,7,29.80423292
20111020,-80,7,29.80941963
20111021,-80,7,29.84188334
20111022,-80,7,29.89198685
20111023,-80,7,29.95915985
20111024,-80,7,30.0510896
20111025,-80,7,30.11924998
20111026,-80,7,30.16649628
20111027,-80,7,30.18319003
20111028,-80,7,30.18486977
20111029,-80,7,30.18503952
20111030,-80,7,30.14806366
20111031,-80,7,30.08441989
20111101,-80,7,30.04292043
20111102,-80,7,29.96437263
20111103,-80,7,29.86338997
20111104,-80,7,29.72349993
20111105,-80,7,29.54856618
20111106,-80,7,29.29882367
20111107,-80,7,29.06826019
20111108,-80,7,28.85946274
20111109,-80,7,28.69813665
20111110,-80,7,28.58138657
20111111,-80,7,28.53605334
20111112,-80,7,28.53514671
20111113,-80,7,28.54923375
20111114,-80,7,28.55520693
20111115,-80,7,28.51727676
20111116,-80,7,28.44188054
20111117,-80,7,28.2733434
20111118,-80,7,28.07804934
20111119,-80,7,27.90680631
20111120,-80,7,27.77485657
20111121,-80,7,27.68445333
20111122,-80,7,27.69161034
20111123,-80,7,27.7502238
20111124,-80,7,27.81866964
20111125,-80,7,27.91729991
20111126,-80,7,28.02906354
20111127,-80,7,28.11685308
20111128,-80,7,28.21257019
20111129,-80,7,28.30144628
20111130,-80,7,28.43375015
20111201,-80,7,28.57083321
20111202,-80,7,28.75661023
20111203,-80,7,28.89126015
20111204,-80,7,28.96509997
20111205,-80,7,28.96463966
20111206,-80,7,28.87962723
20111207,-80,7,28.72776031
20111208,-80,7,28.50309372
20111209,-80,7,28.24536705
20111210,-80,7,28.00848389
20111211,-80,7,27.81410344
20111212,-80,7,27.68638992
20111213,-80,7,27.6418368
20111214,-80,7,27.67775345
20111215,-80,7,27.75597
20111216,-80,7,27.86906306
20111217,-80,7,28.00055695
20111218,-80,7,28.13117345
20111219,-80,7,28.26956304
20111220,-80,7,28.36960347
20111221,-80,7,28.46961021
20111222,-80,7,28.5661335
20111223,-80,7,28.68207296
20111224,-80,7,28.7901872
20111225,-80,7,28.89117686
20111226,-80,7,28.99970627
20111227,-80,7,29.10178693
20111228,-80,7,29.24385325
20111229,-80,7,29.37099965
20111230,-80,7,29.51228269
20111231,-80,7,29.64152336
20120101,-80,7,29.76094373
20120102,-80,7,29.8321565
20120103,-80,7,29.89693324
20120104,-80,7,29.92674001
20120105,-80,7,29.9734834
20120106,-80,7,30.04043007
20120107,-80,7,30.14438311
20120108,-80,7,30.27956708
20120109,-80,7,30.45266342
20120110,-80,7,30.65175947
20120111,-80,7,30.85990969
20120112,-80,7,31.04070981
20120113,-80,7,31.21679942
20120114,-80,7,31.37950325
20120115,-80,7,31.50542641
20120116,-80,7,31.59242312
20120117,-80,7,31.62284724
20120118,-80,7,31.65778732
20120119,-80,7,31.66037305
20120120,-80,7,31.66466649
20120121,-80,7,31.65355364
20120122,-80,7,31.63338661
20120123,-80,7,31.6077226
20120124,-80,7,31.6055603
20120125,-80,7,31.6189963
20120126,-80,7,31.66181691
20120127,-80,7,31.74210676
20120128,-80,7,31.83760707
20120129,-80,7,31.92468643
20120130,-80,7,31.93651962
20120131,-80,7,31.92474937
20120201,-80,7,31.87671661
20120202,-80,7,31.79864311
20120203,-80,7,31.72012647
20120204,-80,7,31.66760699
20120205,-80,7,31.67292341
20120206,-80,7,31.74113719
20120207,-80,7,31.83479627
20120208,-80,7,31.9553566
20120209,-80,7,32.08706601
20120210,-80,7,32.20020676
20120211,-80,7,32.30235036
20120212,-80,7,32.3584137
20120213,-80,7,32.42379379
20120214,-80,7,32.50622686
20120215,-80,7,32.61114248
20120216,-80,7,32.73795064
20120217,-80,7,32.89002609
20120218,-80,7,33.08948263
20120219,-80,7,33.29411697
20120220,-80,7,33.49901326
20120221,-80,7,33.69223022
20120222,-80,7,33.87366231
20120223,-80,7,34.02378082
20120224,-80,7,34.13634618
20120225,-80,7,34.209788
20120226,-80,7,34.23611959
20120227,-80,7,34.23120626
20120228,-80,7,34.15929413
20120229,-80,7,34.04533005
20120301,-80,7,33.93490728
20120302,-80,7,33.81066767
20120303,-80,7,33.71694692
20120304,-80,7,33.66634623
20120305,-80,7,33.67737452
20120306,-80,7,33.75105031
20120307,-80,7,33.87628428
20120308,-80,7,34.030557
20120309,-80,7,34.19157918
20120310,-80,7,34.34584427
20120311,-80,7,34.44609706
20120312,-80,7,34.50748952
20120313,-80,7,34.50821304
20120314,-80,7,34.47312291
20120315,-80,7,34.42120997
20120316,-80,7,34.39023717
20120317,-80,7,34.33637365
20120318,-80,7,34.2747167
20120319,-80,7,34.28824615
20120320,-80,7,34.29450353
20120321,-80,7,34.29091009
20120322,-80,7,34.2596639
20120323,-80,7,34.19780095
20120324,-80,7,34.08011627
20120325,-80,7,33.93829727
20120326,-80,7,33.77708308
20120327,-80,7,33.63673782
20120328,-80,7,33.54249954
20120329,-80,7,33.50724665
20120330,-80,7,33.54667664
20120331,-80,7,33.66387049
20120401,-80,7,33.85067368
20120402,-80,7,34.07077026
20120403,-80,7,34.30267588
20120404,-80,7,34.49652354
20120405,-80,7,34.64241409
20120406,-80,7,34.72081757
20120407,-80,7,34.72953669
20120408,-80,7,34.6598142
20120409,-80,7,34.57308197
20120410,-80,7,34.45419057
20120411,-80,7,34.29987335
20120412,-80,7,34.1726799
20120413,-80,7,34.06236267
20120414,-80,7,34.01977921
20120415,-80,7,34.02443949
20120416,-80,7,34.06075668
20120417,-80,7,34.12666066
20120418,-80,7,34.21842321
20120419,-80,7,34.28615061
20120420,-80,7,34.32763799
20120421,-80,7,34.33598963
20120422,-80,7,34.31490453
20120423,-80,7,34.25886917
20120424,-80,7,34.17217382
20120425,-80,7,34.06290054
20120426,-80,7,33.94445674
20120427,-80,7,33.82387288
20120428,-80,7,33.69692612
20120429,-80,7,33.56069056
20120430,-80,7,33.46537908
20120501,-80,7,33.37338003
20120502,-80,7,33.35953649
20120503,-80,7,33.40934118
20120504,-80,7,33.49596786
20120505,-80,7,33.6428299
20120506,-80,7,33.82125982
20120507,-80,7,33.94804891
20120508,-80,7,34.04162979
20120509,-80,7,34.08741252
20120510,-80,7,34.06797409
20120511,-80,7,33.99138006
20120512,-80,7,33.88123067
20120513,-80,7,33.73809942
20120514,-80,7,33.57358932
20120515,-80,7,33.42442703
20120516,-80,7,33.2742602
20120517,-80,7,33.14054616
20120518,-80,7,33.03556315
20120519,-80,7,32.97981262
20120520,-80,7,32.91832987
20120521,-80,7,32.88663737
20120522,-80,7,32.91757965
20120523,-80,7,32.9560763
20120524,-80,7,33.01625315
20120525,-80,7,33.06988653
20120526,-80,7,33.11791738
20120527,-80,7,33.19529343
20120528,-80,7,33.21041997
20120529,-80,7,33.19297663
20120530,-80,7,33.18590037
20120531,-80,7,33.14112727
20120601,-80,7,33.04159673
20120602,-80,7,32.93877665
20120603,-80,7,32.807827
20120604,-80,7,32.65233994
20120605,-80,7,32.50626755
20120606,-80,7,32.38653437
20120607,-80,7,32.2930603
20120608,-80,7,32.24575297
20120609,-80,7,32.26597277
20120610,-80,7,32.31273651
20120611,-80,7,32.37955284
20120612,-80,7,32.43769328
20120613,-80,7,32.46883329
20120614,-80,7,32.48892721
20120615,-80,7,32.43146006
20120616,-80,7,32.32470449
20120617,-80,7,32.21666082
20120618,-80,7,32.10095342
20120619,-80,7,31.9866759
20120620,-80,7,31.89659691
20120621,-80,7,31.81851705
20120622,-80,7,31.71988297
20120623,-80,7,31.64038658
20120624,-80,7,31.60142008
20120625,-80,7,31.52705383
20120626,-80,7,31.47399267
20120627,-80,7,31.44744937
20120628,-80,7,31.45140648
20120629,-80,7,31.4907767
20120630,-80,7,31.56183306
20120701,-80,7,31.64609718
20120702,-80,7,31.73173968
20120703,-80,7,31.79305712
20120704,-80,7,31.81785329
20120705,-80,7,31.79156303
20120706,-80,7,31.71181615
20120707,-80,7,31.57416725
20120708,-80,7,31.41635323
20120709,-80,7,31.2485466
20120710,-80,7,31.11522039
20120711,-80,7,31.01917648
20120712,-80,7,30.98594284
20120713,-80,7,30.97439384
20120714,-80,7,30.9877669
20120715,-80,7,31.05924924
20120716,-80,7,31.09037336
20120717,-80,7,31.09334946
20120718,-80,7,31.05460358
20120719,-80,7,30.99463018
20120720,-80,7,30.91211001
20120721,-80,7,30.84687678
20120722,-80,7,30.80529022
20120723,-80,7,30.79890633
20120724,-80,7,30.82872963
20120725,-80,7,30.87443988
