date,longitude,latitude,salinity
20100106,-81.5,7,30.76832962
20100106,-80,7,32.00093015
20100106,-79.5,7,32.13883591
20100106,-79,7,30.85385799
20100106,-78.5,7,30.62574244
20100106,-78,7,31.81274986
20100106,-79.5,7.5,31.93083
20100106,-79,7.5,31.61021042
20100106,-78.5,7.5,30.88897991
20100106,-80,8,33.96696854
20100106,-79.5,8,33.70643425
20100106,-79,8,32.76684952
20100106,-81.5,9,35.10290146
20100106,-77,9,35.73040962
20100106,-82,9.5,34.81158066
20100106,-81.5,9.5,34.98119609
20100106,-81,9.5,35.21214422
20100106,-80.5,9.5,35.53752899
20100106,-77.5,9.5,35.67264684
20100106,-77,9.5,35.68141556
20100106,-82,10,35.03108788
20100106,-81.5,10,35.28939533
20100106,-81,10,35.56021023
20100106,-80.5,10,35.60448265
20100106,-80,10,35.5209198
20100106,-79,10,35.85952377
20100106,-78.5,10,35.93811607
20100106,-78,10,35.87454319
20100106,-77.5,10,35.90206051
20100106,-77,10,36.18745804
20100107,-81.5,7,30.77617073
20100107,-80,7,32.01057371
20100107,-79.5,7,32.15607071
20100107,-79,7,30.85362053
20100107,-78.5,7,30.66822243
20100107,-78,7,31.85438919
20100107,-79.5,7.5,31.94211483
20100107,-79,7.5,31.64115047
20100107,-78.5,7.5,30.93677521
20100107,-80,8,33.98686981
20100107,-79.5,8,33.7506752
20100107,-79,8,32.80135918
20100107,-81.5,9,35.09366989
20100107,-77,9,35.75407982
20100107,-82,9.5,34.78477859
20100107,-81.5,9.5,34.96659342
20100107,-81,9.5,35.20753098
20100107,-80.5,9.5,35.53395844
20100107,-77.5,9.5,35.68264008
20100107,-77,9.5,35.69656754
20100107,-82,10,35.00891781
20100107,-81.5,10,35.27959538
20100107,-81,10,35.56221581
20100107,-80.5,10,35.60763264
20100107,-80,10,35.51741664
20100107,-79,10,35.85606003
20100107,-78.5,10,35.95286942
20100107,-78,10,35.89008713
20100107,-77.5,10,35.91913509
20100107,-77,10,36.21580029
20100108,-81.5,7,30.78994942
20100108,-80,7,32.03399022
20100108,-79.5,7,32.19376469
20100108,-79,7,30.88175774
20100108,-78.5,7,30.72203541
20100108,-78,7,31.96796989
20100108,-79.5,7.5,31.97507477
20100108,-79,7.5,31.6826148
20100108,-78.5,7.5,31.00868034
20100108,-80,8,34.01683044
20100108,-79.5,8,33.798769
20100108,-79,8,32.83929062
20100108,-81.5,9,35.0851593
20100108,-77,9,35.77425957
20100108,-82,9.5,34.7663002
20100108,-81.5,9.5,34.95099386
20100108,-81,9.5,35.20224635
20100108,-80.5,9.5,35.52822113
20100108,-77.5,9.5,35.71111552
20100108,-77,9.5,35.71631241
20100108,-82,10,34.98661995
20100108,-81.5,10,35.26782513
20100108,-81,10,35.56373024
20100108,-80.5,10,35.60708046
20100108,-80,10,35.50991313
20100108,-79,10,35.85384941
20100108,-78.5,10,35.96568108
20100108,-78,10,35.90736294
20100108,-77.5,10,35.93868256
20100108,-77,10,36.25472736
20100109,-81.5,7,30.80772018
20100109,-80,7,32.05721347
20100109,-79.5,7,32.23641968
20100109,-79,7,30.91239977
20100109,-78.5,7,30.77157259
20100109,-78,7,32.03234863
20100109,-79.5,7.5,32.01537418
20100109,-79,7.5,31.73324728
20100109,-78.5,7.5,31.0769558
20100109,-80,8,34.05530167
20100109,-79.5,8,33.85698509
20100109,-79,8,32.88492584
20100109,-81.5,9,35.0760994
20100109,-77,9,35.80433083
20100109,-82,9.5,34.74900055
20100109,-81.5,9.5,34.93627294
20100109,-81,9.5,35.19684601
20100109,-80.5,9.5,35.52323914
20100109,-77.5,9.5,35.72506968
20100109,-77,9.5,35.73284245
20100109,-82,10,34.96452618
20100109,-81.5,10,35.25577545
20100109,-81,10,35.5655632
20100109,-80.5,10,35.60776711
20100109,-80,10,35.50469335
20100109,-79,10,35.85301018
20100109,-78.5,10,35.98344994
20100109,-78,10,35.9263649
20100109,-77.5,10,35.95885181
20100109,-77,10,36.2864027
20100110,-81.5,7,30.8298893
20100110,-80,7,32.0791804
20100110,-79.5,7,32.28169441
20100110,-79,7,30.94207048
20100110,-78.5,7,30.81658745
20100110,-78,7,32.07825089
20100110,-79.5,7.5,32.05990601
20100110,-79,7.5,31.79162502
20100110,-78.5,7.5,31.14598465
20100110,-80,8,34.1007309
20100110,-79.5,8,33.92427063
20100110,-79,8,32.93829536
20100110,-81.5,9,35.06599045
20100110,-77,9,35.84235001
20100110,-82,9.5,34.73289871
20100110,-81.5,9.5,34.92329025
20100110,-81,9.5,35.19120026
20100110,-80.5,9.5,35.51897049
20100110,-77.5,9.5,35.73762385
20100110,-77,9.5,35.74875546
20100110,-82,10,34.94340229
20100110,-81.5,10,35.24419689
20100110,-81,10,35.56753445
20100110,-80.5,10,35.60987473
20100110,-80,10,35.50188319
20100110,-79,10,35.85288048
20100110,-78.5,10,36.00504875
20100110,-78,10,35.94669533
20100110,-77.5,10,35.98134995
20100110,-77,10,36.31358719
20100111,-81.5,7,30.8566494
20100111,-80,7,32.09863027
20100111,-79.5,7,32.32603455
20100111,-79,7,30.96672964
20100111,-78.5,7,30.85028744
20100111,-78,7,32.09294128
20100111,-79.5,7.5,32.10411453
20100111,-79,7.5,31.85477018
20100111,-78.5,7.5,31.20684528
20100111,-80,8,34.14939117
20100111,-79.5,8,33.99731064
20100111,-79,8,32.9980545
20100111,-81.5,9,35.05445099
20100111,-77,9,35.89042664
20100111,-82,9.5,34.7183609
20100111,-81.5,9.5,34.91297531
20100111,-81,9.5,35.18526713
20100111,-80.5,9.5,35.51502991
20100111,-77.5,9.5,35.74548467
20100111,-77,9.5,35.76311207
20100111,-82,10,34.92417526
20100111,-81.5,10,35.23402214
20100111,-81,10,35.56934452
20100111,-80.5,10,35.61333752
20100111,-80,10,35.50121053
20100111,-79,10,35.85246468
20100111,-78.5,10,36.02814484
20100111,-78,10,35.96536732
20100111,-77.5,10,36.00362206
20100111,-77,10,36.33138943
20100112,-81.5,7,30.89100075
20100112,-80,7,32.09268316
20100112,-79.5,7,32.35725403
20100112,-79,7,30.96914768
20100112,-78.5,7,30.90281725
20100112,-78,7,32.0669899
20100112,-79.5,7.5,32.15339088
20100112,-79,7.5,31.92074203
20100112,-78.5,7.5,31.24773502
20100112,-80,8,34.19572067
20100112,-79.5,8,34.07089043
20100112,-79,8,33.06049919
20100112,-81.5,9,35.03973007
20100112,-77,9,35.94902992
20100112,-82,9.5,34.70561981
20100112,-81.5,9.5,34.90166346
20100112,-81,9.5,35.17798996
20100112,-80.5,9.5,35.50793076
20100112,-77.5,9.5,35.74515152
20100112,-77,9.5,35.77499008
20100112,-82,10,34.90684509
20100112,-81.5,10,35.22260857
20100112,-81,10,35.57132053
20100112,-80.5,10,35.61901951
20100112,-80,10,35.49701691
20100112,-79,10,35.845541
20100112,-78.5,10,36.04748154
20100112,-78,10,35.97885036
20100112,-77.5,10,36.02235508
20100112,-77,10,36.33530903
20100113,-81.5,7,30.92550087
20100113,-80,7,32.13100306
20100113,-79.5,7,32.39818954
20100113,-79,7,30.98097944
20100113,-78.5,7,30.90139246
20100113,-78,7,31.99020004
20100113,-79.5,7.5,32.18192482
20100113,-79,7.5,31.99348497
20100113,-78.5,7.5,31.27553558
20100113,-80,8,34.23128891
20100113,-79.5,8,34.14099503
20100113,-79,8,33.14019966
20100113,-81.5,9,35.02404022
20100113,-77,9,36.02663422
20100113,-82,9.5,34.69670105
20100113,-81.5,9.5,34.89499664
20100113,-81,9.5,35.17045339
20100113,-80.5,9.5,35.49959183
20100113,-77.5,9.5,35.73654429
20100113,-77,9.5,35.78073025
20100113,-82,10,34.89313984
20100113,-81.5,10,35.21514702
20100113,-81,10,35.57237053
20100113,-80.5,10,35.62510967
20100113,-80,10,35.49388758
20100113,-79,10,35.83269501
20100113,-78.5,10,36.05581093
20100113,-78,10,35.98437214
20100113,-77.5,10,36.0333519
20100113,-77,10,36.32122517
20100114,-81.5,7,30.96244049
20100114,-80,7,32.16179911
20100114,-79.5,7,32.41908073
20100114,-79,7,30.98387241
20100114,-78.5,7,30.86789227
20100114,-78,7,31.88281059
20100114,-79.5,7.5,32.18386841
20100114,-79,7.5,32.03743219
20100114,-78.5,7.5,31.26809502
20100114,-80,8,34.24882889
20100114,-79.5,8,34.18948364
20100114,-79,8,33.19176483
20100114,-81.5,9,35.00738144
20100114,-77,9,36.09148026
20100114,-82,9.5,34.69279861
20100114,-81.5,9.5,34.89063263
20100114,-81,9.5,35.1628329
20100114,-80.5,9.5,35.48752975
20100114,-77.5,9.5,35.71100362
20100114,-77,9.5,35.78835964
20100114,-82,10,34.8829546
20100114,-81.5,10,35.20996952
20100114,-81,10,35.57269478
20100114,-80.5,10,35.6309824
20100114,-80,10,35.48784637
20100114,-79,10,35.81235123
20100114,-78.5,10,36.04751396
20100114,-78,10,35.97711182
20100114,-77.5,10,36.03535175
20100114,-77,10,36.29420185
20100115,-81.5,7,30.99597931
20100115,-80,7,32.1978658
20100115,-79.5,7,32.42843437
20100115,-79,7,30.99365282
20100115,-78.5,7,30.81465483
20100115,-78,7,31.75295067
20100115,-79.5,7.5,32.16604424
20100115,-79,7.5,32.06579018
20100115,-78.5,7.5,31.24604511
20100115,-80,8,34.24391174
20100115,-79.5,8,34.22281456
20100115,-79,8,33.22912407
20100115,-81.5,9,34.99388885
20100115,-77,9,36.15641594
20100115,-82,9.5,34.69762039
20100115,-81.5,9.5,34.89267985
20100115,-81,9.5,35.15833028
20100115,-80.5,9.5,35.47203064
20100115,-77.5,9.5,35.67393621
20100115,-77,9.5,35.80294037
20100115,-82,10,34.87929249
20100115,-81.5,10,35.21246815
20100115,-81,10,35.57079506
20100115,-80.5,10,35.63024235
20100115,-80,10,35.46992366
20100115,-79,10,35.78562546
20100115,-78.5,10,36.02213478
20100115,-78,10,35.95457077
20100115,-77.5,10,36.02539063
20100115,-77,10,36.26038551
20100116,-81.5,7,31.03524017
20100116,-80,7,32.24010022
20100116,-79.5,7,32.42444038
20100116,-79,7,31.00209522
20100116,-78.5,7,30.74229002
20100116,-78,7,31.62084961
20100116,-79.5,7.5,32.11760902
20100116,-79,7.5,32.06460285
20100116,-78.5,7.5,31.1928196
20100116,-80,8,34.21730042
20100116,-79.5,8,34.22971916
20100116,-79,8,33.23945999
20100116,-81.5,9,34.98188019
20100116,-77,9,36.22005081
20100116,-82,9.5,34.7101593
20100116,-81.5,9.5,34.8956159
20100116,-81,9.5,35.15573247
20100116,-80.5,9.5,35.45212936
20100116,-77.5,9.5,35.63417308
20100116,-77,9.5,35.82632446
20100116,-82,10,34.87879562
20100116,-81.5,10,35.21578979
20100116,-81,10,35.56886768
20100116,-80.5,10,35.6271925
20100116,-80,10,35.45000331
20100116,-79,10,35.75127983
20100116,-78.5,10,35.97657967
20100116,-78,10,35.91557407
20100116,-77.5,10,36.00131321
20100116,-77,10,36.22828007
20100117,-81.5,7,31.07946968
20100117,-80,7,32.28599993
20100117,-79.5,7,32.41023064
20100117,-79,7,31.01481485
20100117,-78.5,7,30.66134977
20100117,-78,7,31.51115036
20100117,-79.5,7.5,32.0489006
20100117,-79,7.5,32.03686762
20100117,-78.5,7.5,31.11838055
20100117,-80,8,34.17111969
20100117,-79.5,8,34.21234894
20100117,-79,8,33.22139931
20100117,-81.5,9,34.97444916
20100117,-77,9,36.27480888
20100117,-82,9.5,34.73225021
20100117,-81.5,9.5,34.90162023
20100117,-81,9.5,35.15716934
20100117,-80.5,9.5,35.42893982
20100117,-77.5,9.5,35.59522629
20100117,-77,9.5,35.86082268
20100117,-82,10,34.8824749
20100117,-81.5,10,35.22259521
20100117,-81,10,35.56644535
20100117,-80.5,10,35.61850739
20100117,-80,10,35.42420324
20100117,-79,10,35.71260071
20100117,-78.5,10,35.91341019
20100117,-78,10,35.86298752
20100117,-77.5,10,35.96618748
20100117,-77,10,36.20405769
20100118,-81.5,7,31.13253021
20100118,-80,7,32.31478945
20100118,-79.5,7,32.37018013
20100118,-79,7,31.00061798
20100118,-78.5,7,30.54427004
20100118,-78,7,31.40699005
20100118,-79.5,7.5,31.95822048
20100118,-79,7.5,31.9846797
20100118,-78.5,7.5,30.97578526
20100118,-80,8,34.10874939
20100118,-79.5,8,34.17414474
20100118,-79,8,33.17487526
20100118,-81.5,9,34.9729805
20100118,-77,9,36.32020378
20100118,-82,9.5,34.76382828
20100118,-81.5,9.5,34.91111247
20100118,-81,9.5,35.16331355
20100118,-80.5,9.5,35.40343094
20100118,-77.5,9.5,35.56047694
20100118,-77,9.5,35.9073801
20100118,-82,10,34.89003563
20100118,-81.5,10,35.23286724
20100118,-81,10,35.56326485
20100118,-80.5,10,35.60281658
20100118,-80,10,35.39361954
20100118,-79,10,35.67284012
20100118,-78.5,10,35.83889008
20100118,-78,10,35.79588127
20100118,-77.5,10,35.91884136
20100118,-77,10,36.19400024
20100119,-81.5,7,31.19422913
20100119,-80,7,32.36050987
20100119,-79.5,7,32.35053062
20100119,-79,7,31.01346731
20100119,-78.5,7,30.46307755
20100119,-78,7,31.37815094
20100119,-79.5,7.5,31.87500572
20100119,-79,7.5,31.91436529
20100119,-78.5,7.5,30.85402966
20100119,-80,8,34.04473114
20100119,-79.5,8,34.12140465
20100119,-79,8,33.10476494
20100119,-81.5,9,34.9781189
20100119,-77,9,36.35437584
20100119,-82,9.5,34.80379868
20100119,-81.5,9.5,34.92464828
20100119,-81,9.5,35.17496363
20100119,-80.5,9.5,35.37791824
20100119,-77.5,9.5,35.5409139
20100119,-77,9.5,35.96843719
20100119,-82,10,34.9010849
20100119,-81.5,10,35.24650955
20100119,-81,10,35.56007957
20100119,-80.5,10,35.58046055
20100119,-80,10,35.36019389
20100119,-79,10,35.63540459
20100119,-78.5,10,35.7569294
20100119,-78,10,35.72624016
20100119,-77.5,10,35.8710928
20100119,-77,10,36.20475197
20100120,-81.5,7,31.27409935
20100120,-80,7,32.41081683
20100120,-79.5,7,32.35032463
20100120,-79,7,31.03914547
20100120,-78.5,7,30.41249514
20100120,-78,7,31.40943909
20100120,-79.5,7.5,31.79205418
20100120,-79,7.5,31.83287764
20100120,-78.5,7.5,30.73809528
20100120,-80,8,34.00772858
20100120,-79.5,8,34.06769943
20100120,-79,8,33.02002525
20100120,-81.5,9,34.98764038
20100120,-77,9,36.3799057
20100120,-82,9.5,34.84891129
20100120,-81.5,9.5,34.94104004
20100120,-81,9.5,35.19047038
20100120,-80.5,9.5,35.35292053
20100120,-77.5,9.5,35.53769048
20100120,-77,9.5,36.03956509
20100120,-82,10,34.91380596
20100120,-81.5,10,35.2624979
20100120,-81,10,35.55736256
20100120,-80.5,10,35.55235958
20100120,-80,10,35.32741292
20100120,-79,10,35.60355949
20100120,-78.5,10,35.67650032
20100120,-78,10,35.65612221
20100120,-77.5,10,35.82474232
20100120,-77,10,36.23421574
20100121,-81.5,7,31.35054016
20100121,-80,7,32.45847321
20100121,-79.5,7,32.36366463
20100121,-79,7,31.06632805
20100121,-78.5,7,30.40762281
20100121,-78,7,31.49819946
20100121,-79.5,7.5,31.75030994
20100121,-79,7.5,31.75836277
20100121,-78.5,7.5,30.64678001
20100121,-80,8,33.95735168
20100121,-79.5,8,34.00650024
20100121,-79,8,32.93424988
20100121,-81.5,9,35.00209045
20100121,-77,9,36.39860916
20100121,-82,9.5,34.89773178
20100121,-81.5,9.5,34.96120326
20100121,-81,9.5,35.20932388
20100121,-80.5,9.5,35.32875061
20100121,-77.5,9.5,35.55086644
20100121,-77,9.5,36.115098
20100121,-82,10,34.92866516
20100121,-81.5,10,35.28054237
20100121,-81,10,35.55498219
20100121,-80.5,10,35.52014732
20100121,-80,10,35.29756037
20100121,-79,10,35.57992935
20100121,-78.5,10,35.60547638
20100121,-78,10,35.59119034
20100121,-77.5,10,35.78444004
20100121,-77,10,36.27743053
20100122,-81.5,7,31.42374039
20100122,-80,7,32.51114337
20100122,-79.5,7,32.40343857
20100122,-79,7,31.10468245
20100122,-78.5,7,30.46032524
20100122,-78,7,31.63434029
20100122,-79.5,7.5,31.75296974
20100122,-79,7.5,31.70268011
20100122,-78.5,7.5,30.6012249
20100122,-80,8,33.91456985
20100122,-79.5,8,33.94960976
20100122,-79,8,32.86166954
20100122,-81.5,9,35.02154922
20100122,-77,9,36.41164589
20100122,-82,9.5,34.9474411
20100122,-81.5,9.5,34.98377991
20100122,-81,9.5,35.23154577
20100122,-80.5,9.5,35.30538177
20100122,-77.5,9.5,35.57754008
20100122,-77,9.5,36.18788815
20100122,-82,10,34.94426727
20100122,-81.5,10,35.30110741
20100122,-81,10,35.554142
20100122,-80.5,10,35.4863205
20100122,-80,10,35.27304331
20100122,-79,10,35.5651741
20100122,-78.5,10,35.54901505
20100122,-78,10,35.53700256
20100122,-77.5,10,35.75408554
20100122,-77,10,36.32644463
20100123,-81.5,7,31.49217033
20100123,-80,7,32.57258415
20100123,-79.5,7,32.47270966
20100123,-79,7,31.16006756
20100123,-78.5,7,30.56650448
20100123,-78,7,31.77666092
20100123,-79.5,7.5,31.81086445
20100123,-79,7.5,31.67915249
20100123,-78.5,7.5,30.62094021
20100123,-80,8,33.87707138
20100123,-79.5,8,33.90153503
20100123,-79,8,32.81591988
20100123,-81.5,9,35.03966904
20100123,-77,9,36.41417885
20100123,-82,9.5,34.99496841
20100123,-81.5,9.5,35.0061264
20100123,-81,9.5,35.25204341
20100123,-80.5,9.5,35.28152084
20100123,-77.5,9.5,35.61093775
20100123,-77,9.5,36.24686909
20100123,-82,10,34.95851898
20100123,-81.5,10,35.31950474
20100123,-81,10,35.55400467
20100123,-80.5,10,35.45364761
20100123,-80,10,35.25496928
20100123,-79,10,35.55718994
20100123,-78.5,10,35.50829124
20100123,-78,10,35.49646759
20100123,-77.5,10,35.73592091
20100123,-77,10,36.37212944
20100124,-81.5,7,31.54343987
20100124,-80,7,32.64468638
20100124,-79.5,7,32.56949425
20100124,-79,7,31.23818779
20100124,-78.5,7,30.749578
20100124,-78,7,31.98464012
20100124,-79.5,7.5,31.92870903
20100124,-79,7.5,31.69771719
20100124,-78.5,7.5,30.71825504
20100124,-80,8,33.84077072
20100124,-79.5,8,33.86560059
20100124,-79,8,32.80710411
20100124,-81.5,9,35.05561829
20100124,-77,9,36.41796112
20100124,-82,9.5,35.03886032
20100124,-81.5,9.5,35.02672704
20100124,-81,9.5,35.26983388
20100124,-80.5,9.5,35.25566101
20100124,-77.5,9.5,35.64599991
20100124,-77,9.5,36.28967953
20100124,-82,10,34.97058964
20100124,-81.5,10,35.3353796
20100124,-81,10,35.55531311
20100124,-80.5,10,35.42482281
20100124,-80,10,35.2434934
20100124,-79,10,35.55534554
20100124,-78.5,10,35.48297501
20100124,-78,10,35.46855259
20100124,-77.5,10,35.7318449
20100124,-77,10,36.40652561
20100125,-81.5,7,31.57662964
20100125,-80,7,32.73319244
20100125,-79.5,7,32.6930809
20100125,-79,7,31.3639183
20100125,-78.5,7,31.0087924
20100125,-78,7,32.21556091
20100125,-79.5,7.5,32.10937977
20100125,-79,7.5,31.76941967
20100125,-78.5,7.5,30.90275478
20100125,-80,8,33.80310822
20100125,-79.5,8,33.84789467
20100125,-79,8,32.84683418
20100125,-81.5,9,35.063591
20100125,-77,9,36.41448021
20100125,-82,9.5,35.07320023
20100125,-81.5,9.5,35.03759766
20100125,-81,9.5,35.28279241
20100125,-80.5,9.5,35.22256851
20100125,-77.5,9.5,35.6768163
20100125,-77,9.5,36.31285286
20100125,-82,10,34.97435951
20100125,-81.5,10,35.34257221
20100125,-81,10,35.55622959
20100125,-80.5,10,35.40178299
20100125,-80,10,35.23369344
20100125,-79,10,35.55669975
20100125,-78.5,10,35.47270012
20100125,-78,10,35.4549284
20100125,-77.5,10,35.74333763
20100125,-77,10,36.42560768
20100126,-81.5,7,31.60106087
20100126,-80,7,32.80676015
20100126,-79.5,7,32.81690979
20100126,-79,7,31.50646257
20100126,-78.5,7,31.30667973
20100126,-78,7,32.42861938
20100126,-79.5,7.5,32.33658504
20100126,-79,7.5,31.88144493
20100126,-78.5,7.5,31.16209984
20100126,-80,8,33.75976944
20100126,-79.5,8,33.84522057
20100126,-79,8,32.92361069
20100126,-81.5,9,35.06858063
20100126,-77,9,36.398386
20100126,-82,9.5,35.10604858
20100126,-81.5,9.5,35.04294968
20100126,-81,9.5,35.2907664
20100126,-80.5,9.5,35.18746185
20100126,-77.5,9.5,35.6954689
20100126,-77,9.5,36.30961323
20100126,-82,10,34.9741106
20100126,-81.5,10,35.34230232
20100126,-81,10,35.55980968
20100126,-80.5,10,35.3850956
20100126,-80,10,35.22901281
20100126,-79,10,35.56117058
20100126,-78.5,10,35.47297859
20100126,-78,10,35.45542526
20100126,-77.5,10,35.76377296
20100126,-77,10,36.42123795
20100127,-81.5,7,31.61310005
20100127,-80,7,32.85654068
20100127,-79.5,7,32.92319107
20100127,-79,7,31.64908266
20100127,-78.5,7,31.63316774
20100127,-78,7,32.63891983
20100127,-79.5,7.5,32.58366394
20100127,-79,7.5,32.03269482
20100127,-78.5,7.5,31.47684479
20100127,-80,8,33.71313095
20100127,-79.5,8,33.86468506
20100127,-79,8,33.04636574
20100127,-81.5,9,35.07131958
20100127,-77,9,36.37519836
20100127,-82,9.5,35.13576889
20100127,-81.5,9.5,35.04107793
20100127,-81,9.5,35.29652405
20100127,-80.5,9.5,35.14836884
20100127,-77.5,9.5,35.70549011
20100127,-77,9.5,36.28195
20100127,-82,10,34.96850967
20100127,-81.5,10,35.33449936
20100127,-81,10,35.56523609
20100127,-80.5,10,35.37531853
20100127,-80,10,35.22687658
20100127,-79,10,35.56591988
20100127,-78.5,10,35.48250389
20100127,-78,10,35.46866989
20100127,-77.5,10,35.794837
20100127,-77,10,36.39597702
20100128,-81.5,7,31.64090919
20100128,-80,7,32.87849426
20100128,-79.5,7,33.00213051
20100128,-79,7,31.81798267
20100128,-78.5,7,31.93575525
20100128,-78,7,32.68056107
20100128,-79.5,7.5,32.83485031
20100128,-79,7.5,32.19530201
20100128,-78.5,7.5,31.79828548
20100128,-80,8,33.66595078
20100128,-79.5,8,33.88158989
20100128,-79,8,33.18793488
20100128,-81.5,9,35.0692482
20100128,-77,9,36.34588051
20100128,-82,9.5,35.1601181
20100128,-81.5,9.5,35.03462601
20100128,-81,9.5,35.29947662
20100128,-80.5,9.5,35.11058044
20100128,-77.5,9.5,35.68956629
20100128,-77,9.5,36.24008274
20100128,-82,10,34.95962238
20100128,-81.5,10,35.32409
20100128,-81,10,35.57368946
20100128,-80.5,10,35.37898445
20100128,-80,10,35.23458099
20100128,-79,10,35.56906509
20100128,-78.5,10,35.49866104
20100128,-78,10,35.49275017
20100128,-77.5,10,35.82159042
20100128,-77,10,36.35525513
20100129,-81.5,7,31.68672943
20100129,-80,7,32.88444392
20100129,-79.5,7,33.0657959
20100129,-79,7,31.99680948
20100129,-78.5,7,32.21668243
20100129,-78,7,32.77116013
20100129,-79.5,7.5,33.08560371
20100129,-79,7.5,32.39202499
20100129,-78.5,7.5,32.13625908
20100129,-80,8,33.63486099
20100129,-79.5,8,33.92695427
20100129,-79,8,33.34469414
20100129,-81.5,9,35.06489182
20100129,-77,9,36.31113052
20100129,-82,9.5,35.18320084
20100129,-81.5,9.5,35.02451324
20100129,-81,9.5,35.30230967
20100129,-80.5,9.5,35.07468033
20100129,-77.5,9.5,35.66762288
20100129,-77,9.5,36.18666077
20100129,-82,10,34.9481926
20100129,-81.5,10,35.30825806
20100129,-81,10,35.58193493
20100129,-80.5,10,35.3875246
20100129,-80,10,35.24281311
20100129,-79,10,35.5739994
20100129,-78.5,10,35.51759911
20100129,-78,10,35.52337837
20100129,-77.5,10,35.84436703
20100129,-77,10,36.29682446
20100130,-81.5,7,31.77499962
20100130,-80,7,32.87465922
20100130,-79.5,7,33.11282539
20100130,-79,7,32.17327213
20100130,-78.5,7,32.46298981
20100130,-78,7,32.87387848
20100130,-79.5,7.5,33.31942368
20100130,-79,7.5,32.60787487
20100130,-78.5,7.5,32.47539616
20100130,-80,8,33.63011169
20100130,-79.5,8,34.00212479
20100130,-79,8,33.5208149
20100130,-81.5,9,35.05862045
20100130,-77,9,36.27416992
20100130,-82,9.5,35.20714951
20100130,-81.5,9.5,35.01033274
20100130,-81,9.5,35.30330658
20100130,-80.5,9.5,35.04682159
20100130,-77.5,9.5,35.63695653
20100130,-77,9.5,36.13078022
20100130,-82,10,34.93744564
20100130,-81.5,10,35.28396225
20100130,-81,10,35.59235764
20100130,-80.5,10,35.40286446
20100130,-80,10,35.25639343
20100130,-79,10,35.57399559
20100130,-78.5,10,35.5403595
20100130,-78,10,35.56206036
20100130,-77.5,10,35.85913277
20100130,-77,10,36.23131752
20100131,-81.5,7,31.86284065
20100131,-80,7,32.86531321
20100131,-79.5,7,33.18045044
20100131,-79,7,32.31760263
20100131,-78.5,7,32.63361073
20100131,-78,7,32.92245102
20100131,-79.5,7.5,33.54273987
20100131,-79,7.5,32.82657528
20100131,-78.5,7.5,32.73974419
20100131,-80,8,33.67620087
20100131,-79.5,8,34.10006523
20100131,-79,8,33.69482422
20100131,-81.5,9,35.05728912
20100131,-77,9,36.24155617
20100131,-82,9.5,35.23350906
20100131,-81.5,9.5,34.99946721
20100131,-81,9.5,35.30899302
20100131,-80.5,9.5,35.02787018
20100131,-77.5,9.5,35.59623337
20100131,-77,9.5,36.07471752
20100131,-82,10,34.929245
20100131,-81.5,10,35.26249886
20100131,-81,10,35.60399437
20100131,-80.5,10,35.42318535
20100131,-80,10,35.27636719
20100131,-79,10,35.57771492
20100131,-78.5,10,35.57200623
20100131,-78,10,35.61091232
20100131,-77.5,10,35.86209011
20100131,-77,10,36.16193771
20100201,-81.5,7,31.95104027
20100201,-80,7,32.86094284
20100201,-79.5,7,33.23241043
20100201,-79,7,32.45673323
20100201,-78.5,7,32.72616196
20100201,-78,7,32.93870926
20100201,-79.5,7.5,33.72146988
20100201,-79,7.5,33.06131744
20100201,-78.5,7.5,32.96892548
20100201,-80,8,33.74533081
20100201,-79.5,8,34.20326042
20100201,-79,8,33.8643055
20100201,-81.5,9,35.0610199
20100201,-77,9,36.20837975
20100201,-82,9.5,35.26245117
20100201,-81.5,9.5,34.99353409
20100201,-81,9.5,35.31779734
20100201,-80.5,9.5,35.02050018
20100201,-77.5,9.5,35.55794271
20100201,-77,9.5,36.03036022
20100201,-82,10,34.92670155
20100201,-81.5,10,35.24346542
20100201,-81,10,35.61722183
20100201,-80.5,10,35.44767189
20100201,-80,10,35.30307261
20100201,-79,10,35.58206558
20100201,-78.5,10,35.60376549
20100201,-78,10,35.66414261
20100201,-77.5,10,35.85783958
20100201,-77,10,36.09271717
20100202,-81.5,7,32.00614929
20100202,-80,7,32.82586288
20100202,-79.5,7,33.26550102
20100202,-79,7,32.53492785
20100202,-78.5,7,32.77504158
20100202,-78,7,32.942379
20100202,-79.5,7.5,33.85759544
20100202,-79,7.5,33.31495476
20100202,-78.5,7.5,33.15374565
20100202,-80,8,33.85118866
20100202,-79.5,8,34.30399513
20100202,-79,8,34.05487442
20100202,-81.5,9,35.06930923
20100202,-77,9,36.17455482
20100202,-82,9.5,35.29626083
20100202,-81.5,9.5,34.99039459
20100202,-81,9.5,35.32787704
20100202,-80.5,9.5,35.02513123
20100202,-77.5,9.5,35.52504985
20100202,-77,9.5,35.9980526
20100202,-82,10,34.92958736
20100202,-81.5,10,35.22553825
20100202,-81,10,35.63223267
20100202,-80.5,10,35.47578526
20100202,-80,10,35.33684413
20100202,-79,10,35.59153557
20100202,-78.5,10,35.6441803
20100202,-78,10,35.72408295
20100202,-77.5,10,35.84686947
20100202,-77,10,36.02694798
20100203,-81.5,7,32.04486847
20100203,-80,7,32.8455836
20100203,-79.5,7,33.33195877
20100203,-79,7,32.62219429
20100203,-78.5,7,32.74929714
20100203,-78,7,32.93291092
