date,lon,lat,SSS
1995-12-16,-76.5,9.849413,35.4267
1996-01-16,-84.5,7.917143,30.564354
1996-01-16,-83.5,7.917143,30.964392
1996-01-16,-82.5,7.917143,30.983852
1996-01-16,-81.5,7.917143,29.947134
1996-01-16,-80.5,7.917143,30.22006
1996-01-16,-79.5,7.917143,30.265137
1996-01-16,-78.5,7.917143,29.583605
1996-01-16,-84.5,8.509959,31.128822
1996-01-16,-83.5,8.509959,31.61614
1996-01-16,-84.5,9.1537075,31.767334
1996-01-16,-81.5,9.1537075,34.480892
1996-01-16,-80.5,9.1537075,34.423065
1996-01-16,-77.5,9.1537075,35.07354
1996-01-16,-76.5,9.1537075,35.218296
1996-01-16,-82.5,9.849413,35.213947
1996-01-16,-81.5,9.849413,35.007305
1996-01-16,-80.5,9.849413,34.84193
1996-01-16,-79.5,9.849413,34.867973
1996-01-16,-78.5,9.849413,35.010815
1996-01-16,-77.5,9.849413,35.087635
1996-01-16,-76.5,9.849413,35.435955
1996-02-16,-84.5,7.917143,31.230516
1996-02-16,-83.5,7.917143,31.400715
1996-02-16,-82.5,7.917143,31.446655
1996-02-16,-81.5,7.917143,31.234444
1996-02-16,-80.5,7.917143,32.296635
1996-02-16,-79.5,7.917143,32.20073
1996-02-16,-78.5,7.917143,31.422148
1996-02-16,-84.5,8.509959,31.50987
1996-02-16,-83.5,8.509959,31.518675
1996-02-16,-84.5,9.1537075,31.637304
1996-02-16,-81.5,9.1537075,35.009636
1996-02-16,-80.5,9.1537075,35.07387
1996-02-16,-77.5,9.1537075,35.407486
1996-02-16,-76.5,9.1537075,35.363194
1996-02-16,-82.5,9.849413,35.581055
1996-02-16,-81.5,9.849413,35.290207
1996-02-16,-80.5,9.849413,35.293785
1996-02-16,-79.5,9.849413,35.342937
1996-02-16,-78.5,9.849413,35.451363
1996-02-16,-77.5,9.849413,35.48001
1996-02-16,-76.5,9.849413,35.480766
1996-03-16,-84.5,7.917143,31.571539
1996-03-16,-83.5,7.917143,31.681868
1996-03-16,-82.5,7.917143,31.91159
1996-03-16,-81.5,7.917143,32.3382
1996-03-16,-80.5,7.917143,33.27899
1996-03-16,-79.5,7.917143,33.300385
1996-03-16,-78.5,7.917143,33.227108
1996-03-16,-84.5,8.509959,31.658749
1996-03-16,-83.5,8.509959,31.804316
1996-03-16,-84.5,9.1537075,31.78614
1996-03-16,-81.5,9.1537075,35.400936
1996-03-16,-80.5,9.1537075,35.457703
1996-03-16,-77.5,9.1537075,35.723648
1996-03-16,-76.5,9.1537075,35.609974
1996-03-16,-82.5,9.849413,35.782578
1996-03-16,-81.5,9.849413,35.48143
1996-03-16,-80.5,9.849413,35.569065
1996-03-16,-79.5,9.849413,35.678204
1996-03-16,-78.5,9.849413,35.747204
1996-03-16,-77.5,9.849413,35.774216
1996-03-16,-76.5,9.849413,35.614586
1996-04-16,-84.5,7.917143,31.862932
1996-04-16,-83.5,7.917143,31.962856
1996-04-16,-82.5,7.917143,32.388752
1996-04-16,-81.5,7.917143,33.432587
1996-04-16,-80.5,7.917143,33.738457
1996-04-16,-79.5,7.917143,33.42377
1996-04-16,-78.5,7.917143,33.414707
1996-04-16,-84.5,8.509959,31.900896
1996-04-16,-83.5,8.509959,32.1049
1996-04-16,-84.5,9.1537075,32.044697
1996-04-16,-81.5,9.1537075,35.61082
1996-04-16,-80.5,9.1537075,35.69764
1996-04-16,-77.5,9.1537075,35.993534
1996-04-16,-76.5,9.1537075,35.849586
1996-04-16,-82.5,9.849413,35.781628
1996-04-16,-81.5,9.849413,35.60828
1996-04-16,-80.5,9.849413,35.801872
1996-04-16,-79.5,9.849413,35.93284
1996-04-16,-78.5,9.849413,36.00264
1996-04-16,-77.5,9.849413,36.035244
1996-04-16,-76.5,9.849413,35.81018
1996-05-16,-84.5,7.917143,32.248985
1996-05-16,-83.5,7.917143,32.49052
1996-05-16,-82.5,7.917143,32.42927
1996-05-16,-81.5,7.917143,32.0188
1996-05-16,-80.5,7.917143,31.155405
1996-05-16,-79.5,7.917143,30.52369
1996-05-16,-78.5,7.917143,29.807362
1996-05-16,-84.5,8.509959,32.235195
1996-05-16,-83.5,8.509959,32.505978
1996-05-16,-84.5,9.1537075,32.340088
1996-05-16,-81.5,9.1537075,35.615746
1996-05-16,-80.5,9.1537075,35.692097
1996-05-16,-77.5,9.1537075,36.11844
1996-05-16,-76.5,9.1537075,35.75691
1996-05-16,-82.5,9.849413,35.74741
1996-05-16,-81.5,9.849413,35.64803
1996-05-16,-80.5,9.849413,35.84392
1996-05-16,-79.5,9.849413,36.019478
1996-05-16,-78.5,9.849413,36.070423
1996-05-16,-77.5,9.849413,36.162006
1996-05-16,-76.5,9.849413,35.809628
1996-06-16,-84.5,7.917143,30.545227
1996-06-16,-83.5,7.917143,30.277212
1996-06-16,-82.5,7.917143,29.868238
1996-06-16,-81.5,7.917143,29.649668
1996-06-16,-80.5,7.917143,29.222242
1996-06-16,-79.5,7.917143,29.335464
1996-06-16,-78.5,7.917143,28.93819
1996-06-16,-84.5,8.509959,30.2577
1996-06-16,-83.5,8.509959,30.195595
1996-06-16,-84.5,9.1537075,30.32921
1996-06-16,-81.5,9.1537075,33.90393
1996-06-16,-80.5,9.1537075,34.008648
1996-06-16,-77.5,9.1537075,35.297543
1996-06-16,-76.5,9.1537075,35.12604
1996-06-16,-82.5,9.849413,34.521603
1996-06-16,-81.5,9.849413,34.556477
1996-06-16,-80.5,9.849413,34.578953
1996-06-16,-79.5,9.849413,35.036793
1996-06-16,-78.5,9.849413,35.13888
1996-06-16,-77.5,9.849413,35.324657
1996-06-16,-76.5,9.849413,35.082714
1996-07-16,-84.5,7.917143,30.846684
1996-07-16,-83.5,7.917143,30.741743
1996-07-16,-82.5,7.917143,30.198433
1996-07-16,-81.5,7.917143,30.43941
1996-07-16,-80.5,7.917143,29.912605
1996-07-16,-79.5,7.917143,29.34475
1996-07-16,-78.5,7.917143,29.087532
1996-07-16,-84.5,8.509959,30.503506
1996-07-16,-83.5,8.509959,30.320053
1996-07-16,-84.5,9.1537075,30.081785
1996-07-16,-81.5,9.1537075,32.751945
1996-07-16,-80.5,9.1537075,32.47572
1996-07-16,-77.5,9.1537075,34.618866
1996-07-16,-76.5,9.1537075,34.470333
1996-07-16,-82.5,9.849413,33.42098
1996-07-16,-81.5,9.849413,33.892982
1996-07-16,-80.5,9.849413,33.70713
1996-07-16,-79.5,9.849413,34.49187
1996-07-16,-78.5,9.849413,35.007153
1996-07-16,-77.5,9.849413,35.039276
1996-07-16,-76.5,9.849413,34.8711
1996-08-16,-84.5,7.917143,30.314425
1996-08-16,-83.5,7.917143,29.977024
1996-08-16,-82.5,7.917143,29.934147
1996-08-16,-81.5,7.917143,30.391575
1996-08-16,-80.5,7.917143,28.721096
1996-08-16,-79.5,7.917143,27.447927
1996-08-16,-78.5,7.917143,27.771702
1996-08-16,-84.5,8.509959,29.95089
1996-08-16,-83.5,8.509959,29.80105
1996-08-16,-84.5,9.1537075,30.544329
1996-08-16,-81.5,9.1537075,33.417534
1996-08-16,-80.5,9.1537075,32.530193
1996-08-16,-77.5,9.1537075,34.769012
1996-08-16,-76.5,9.1537075,34.66646
1996-08-16,-82.5,9.849413,34.202488
1996-08-16,-81.5,9.849413,34.183334
1996-08-16,-80.5,9.849413,33.22849
1996-08-16,-79.5,9.849413,33.704113
1996-08-16,-78.5,9.849413,34.417747
1996-08-16,-77.5,9.849413,34.782684
1996-08-16,-76.5,9.849413,34.98811
1996-09-16,-84.5,7.917143,29.761078
1996-09-16,-83.5,7.917143,28.985464
1996-09-16,-82.5,7.917143,28.616386
1996-09-16,-81.5,7.917143,28.276836
1996-09-16,-80.5,7.917143,26.578817
1996-09-16,-79.5,7.917143,26.154366
1996-09-16,-78.5,7.917143,26.205101
1996-09-16,-84.5,8.509959,29.249725
1996-09-16,-83.5,8.509959,28.87335
1996-09-16,-84.5,9.1537075,29.63543
1996-09-16,-81.5,9.1537075,33.1934
1996-09-16,-80.5,9.1537075,32.504147
1996-09-16,-77.5,9.1537075,33.76799
1996-09-16,-76.5,9.1537075,33.833664
1996-09-16,-82.5,9.849413,34.056255
1996-09-16,-81.5,9.849413,33.962704
1996-09-16,-80.5,9.849413,33.41215
1996-09-16,-79.5,9.849413,33.5327
1996-09-16,-78.5,9.849413,33.889423
1996-09-16,-77.5,9.849413,33.990788
1996-09-16,-76.5,9.849413,34.045475
1996-10-16,-84.5,7.917143,29.505886
1996-10-16,-83.5,7.917143,28.610123
1996-10-16,-82.5,7.917143,28.431194
1996-10-16,-81.5,7.917143,28.07369
1996-10-16,-80.5,7.917143,27.001223
1996-10-16,-79.5,7.917143,26.678823
1996-10-16,-78.5,7.917143,26.121922
1996-10-16,-84.5,8.509959,29.058159
1996-10-16,-83.5,8.509959,28.434906
1996-10-16,-84.5,9.1537075,29.223118
1996-10-16,-81.5,9.1537075,32.826633
1996-10-16,-80.5,9.1537075,32.529194
1996-10-16,-77.5,9.1537075,34.157093
1996-10-16,-76.5,9.1537075,33.6366
1996-10-16,-82.5,9.849413,33.971207
1996-10-16,-81.5,9.849413,33.8677
1996-10-16,-80.5,9.849413,33.43401
1996-10-16,-79.5,9.849413,33.75769
1996-10-16,-78.5,9.849413,34.03148
1996-10-16,-77.5,9.849413,34.431835
1996-10-16,-76.5,9.849413,33.810547
1996-11-16,-84.5,7.917143,30.438921
1996-11-16,-83.5,7.917143,30.11905
1996-11-16,-82.5,7.917143,28.96903
1996-11-16,-81.5,7.917143,28.667385
1996-11-16,-80.5,7.917143,28.573658
1996-11-16,-79.5,7.917143,29.003757
1996-11-16,-78.5,7.917143,27.86444
1996-11-16,-84.5,8.509959,29.674582
1996-11-16,-83.5,8.509959,29.573416
1996-11-16,-84.5,9.1537075,29.576366
1996-11-16,-81.5,9.1537075,34.353653
1996-11-16,-80.5,9.1537075,33.888687
1996-11-16,-77.5,9.1537075,34.28644
1996-11-16,-76.5,9.1537075,34.096226
1996-11-16,-82.5,9.849413,34.95589
1996-11-16,-81.5,9.849413,35.007248
1996-11-16,-80.5,9.849413,34.44111
1996-11-16,-79.5,9.849413,34.598324
1996-11-16,-78.5,9.849413,34.514618
1996-11-16,-77.5,9.849413,34.380394
1996-11-16,-76.5,9.849413,34.050888
1996-12-16,-84.5,7.917143,31.8912
1996-12-16,-83.5,7.917143,29.943476
1996-12-16,-82.5,7.917143,28.998915
1996-12-16,-81.5,7.917143,29.131365
1996-12-16,-80.5,7.917143,27.717585
1996-12-16,-79.5,7.917143,27.22737
1996-12-16,-78.5,7.917143,26.799452
1996-12-16,-84.5,8.509959,30.89778
1996-12-16,-83.5,8.509959,30.27007
1996-12-16,-84.5,9.1537075,30.84449
1996-12-16,-81.5,9.1537075,34.721985
1996-12-16,-80.5,9.1537075,34.59658
1996-12-16,-77.5,9.1537075,34.80928
1996-12-16,-76.5,9.1537075,34.82368
1996-12-16,-82.5,9.849413,35.16173
1996-12-16,-81.5,9.849413,35.19635
1996-12-16,-80.5,9.849413,34.89254
1996-12-16,-79.5,9.849413,35.08209
1996-12-16,-78.5,9.849413,35.38019
1996-12-16,-77.5,9.849413,35.22363
1996-12-16,-76.5,9.849413,35.063297
1997-01-16,-84.5,7.917143,28.675121
1997-01-16,-83.5,7.917143,28.016344
1997-01-16,-82.5,7.917143,28.164904
1997-01-16,-81.5,7.917143,28.536863
1997-01-16,-80.5,7.917143,29.949451
1997-01-16,-79.5,7.917143,30.712738
1997-01-16,-78.5,7.917143,30.293154
1997-01-16,-84.5,8.509959,28.889584
1997-01-16,-83.5,8.509959,28.506311
1997-01-16,-84.5,9.1537075,29.375042
1997-01-16,-81.5,9.1537075,35.300438
