"","timeseries","SSStime"
"124","20100509","34.4413964748383"
"125","20100510","34.4437353610992"
"126","20100511","34.4456593990326"
"127","20100512","34.4460160732269"
"128","20100513","34.4461400508881"
"129","20100514","34.446302652359"
"130","20100515","34.4466893672943"
"131","20100516","34.4470212459564"
"132","20100517","34.448025226593"
"133","20100518","34.4504587650299"
"134","20100519","34.4531824588776"
"135","20100520","34.4587533473969"
"136","20100521","34.4653055667877"
"137","20100522","34.4730408191681"
"138","20100523","34.481653213501"
"139","20100524","34.4913907051086"
"140","20100525","34.501669883728"
"141","20100526","34.5111229419708"
"142","20100527","34.5205173492432"
"143","20100528","34.5283446311951"
"144","20100529","34.5343151092529"
"145","20100530","34.5388042926788"
"146","20100531","34.5415608882904"
"147","20100601","34.5438814163208"
"148","20100602","34.5453820228577"
"149","20100603","34.546936750412"
"150","20100604","34.5492024421692"
"151","20100605","34.5515930652618"
"152","20100606","34.5545721054077"
"153","20100607","34.5573031902313"
"154","20100608","34.5615177154541"
"155","20100609","34.5664806365967"
"156","20100610","34.5711090564728"
"157","20100611","34.5766789913177"
"158","20100612","34.582722902298"
"159","20100613","34.5881366729736"
"160","20100614","34.5928869247437"
"161","20100615","34.5985114574432"
"162","20100616","34.6029105186462"
"163","20100617","34.608024597168"
"164","20100618","34.6124656200409"
"165","20100619","34.617094039917"
"166","20100620","34.6218900680542"
"167","20100621","34.6256608963013"
"168","20100622","34.6296002864838"
"169","20100623","34.6326451301575"
"170","20100624","34.6345946788788"
"171","20100625","34.6350045204163"
"172","20100626","34.6328151226044"
"173","20100627","34.6276087760925"
"174","20100628","34.6199071407318"
"175","20100629","34.609367609024"
"176","20100630","34.5965347290039"
"177","20100701","34.5814661979675"
"178","20100702","34.5653781890869"
"179","20100703","34.5481531620026"
"180","20100704","34.5307219028473"
"181","20100705","34.514045715332"
"182","20100706","34.4987535476685"
"183","20100707","34.4857835769653"
"184","20100708","34.4745392799377"
"185","20100709","34.4651970863342"
"186","20100710","34.4576818943024"
"187","20100711","34.4515838623047"
"188","20100712","34.4461712837219"
"189","20100713","34.440771818161"
"190","20100714","34.4342710971832"
"191","20100715","34.4241724014282"
"192","20100716","34.4125125408173"
"193","20100717","34.3983690738678"
"194","20100718","34.3823807239532"
"195","20100719","34.3652575016022"
"196","20100720","34.3475563526154"
"197","20100721","34.3317265510559"
"198","20100722","34.3174514770508"
"199","20100723","34.3070423603058"
"200","20100724","34.2987461090088"
"201","20100725","34.2946338653564"
"202","20100726","34.2941114902496"
"203","20100727","34.2959976196289"
"204","20100728","34.3001742362976"
"205","20100729","34.3062553405762"
"206","20100730","34.3128781318665"
"207","20100731","34.3204143047333"
"208","20100801","34.3282244205475"
"209","20100802","34.3368980884552"
"210","20100803","34.3453233242035"
"211","20100804","34.354719877243"
"212","20100805","34.364132642746"
"213","20100806","34.374344587326"
"214","20100807","34.3858087062836"
"215","20100808","34.3977544307709"
"216","20100809","34.4101927280426"
"217","20100810","34.4231479167938"
"218","20100811","34.4371030330658"
"219","20100812","34.4522676467896"
"220","20100813","34.4692270755768"
"221","20100814","34.4852249622345"
"222","20100815","34.5008707046509"
"223","20100816","34.5155036449432"
"224","20100817","34.5281403064728"
"225","20100818","34.5371148586273"
"226","20100819","34.5433964729309"
"227","20100820","34.5451745986938"
"228","20100821","34.5437333583832"
"229","20100822","34.5394477844238"
"230","20100823","34.5332388877869"
"231","20100824","34.524628162384"
"232","20100825","34.5148777961731"
"233","20100826","34.504460811615"
"234","20100827","34.4939141273499"
"235","20100828","34.4829099178314"
"236","20100829","34.472190618515"
"237","20100830","34.4581797122955"
"238","20100831","34.4420974254608"
"239","20100901","34.4237725734711"
"240","20100902","34.4028618335724"
"241","20100903","34.3781151771545"
"242","20100904","34.3492481708527"
"243","20100905","34.3171074390411"
"244","20100906","34.2855815887451"
"245","20100907","34.2533142566681"
"246","20100908","34.2232019901276"
"247","20100909","34.1970522403717"
"248","20100910","34.1753735542297"
"249","20100911","34.1584539413452"
"250","20100912","34.1448535919189"
"251","20100913","34.1351602077484"
"252","20100914","34.128071308136"
"253","20100915","34.12358045578"
"254","20100916","34.1219911575317"
"255","20100917","34.1235382556915"
"256","20100918","34.1271412372589"
"257","20100919","34.130437374115"
"258","20100920","34.1358003616333"
"259","20100921","34.1423065662384"
"260","20100922","34.1522922515869"
"261","20100923","34.1646177768707"
"262","20100924","34.1784682273865"
"263","20100925","34.1946573257446"
"264","20100926","34.212965965271"
"265","20100927","34.2319781780243"
"266","20100928","34.2515478134155"
"267","20100929","34.2706677913666"
"268","20100930","34.2871518135071"
"269","20101001","34.3011331558228"
"270","20101002","34.308972120285"
"271","20101003","34.311998128891"
"272","20101004","34.311084985733"
"273","20101005","34.3085041046143"
"274","20101006","34.3056502342224"
"275","20101007","34.3027310371399"
"276","20101008","34.3008241653442"
"277","20101009","34.3010890483856"
"278","20101010","34.3014814853668"
"279","20101011","34.3029851913452"
"280","20101012","34.3049552440643"
"281","20101013","34.3067986965179"
"282","20101014","34.3091518878937"
"283","20101015","34.3104174137115"
"284","20101016","34.3119883537292"
"285","20101017","34.3145709037781"
"286","20101018","34.319892168045"
"287","20101019","34.3272206783295"
"288","20101020","34.336104631424"
"289","20101021","34.3461611270905"
"290","20101022","34.3565680980682"
"291","20101023","34.3663873672485"
"292","20101024","34.3755376338959"
"293","20101025","34.3829448223114"
"294","20101026","34.38884973526"
"295","20101027","34.3932356834412"
"296","20101028","34.3964223861694"
"297","20101029","34.4003887176514"
"298","20101030","34.4029457569122"
"299","20101031","34.4065873622894"
"300","20101101","34.4105081558228"
"301","20101102","34.4142737388611"
"302","20101103","34.4166030883789"
"303","20101104","34.4160108566284"
"304","20101105","34.4140787124634"
"305","20101106","34.4093906879425"
"306","20101107","34.4018335342407"
"307","20101108","34.3920502662659"
"308","20101109","34.3808860778809"
"309","20101110","34.3679449558258"
"310","20101111","34.3542132377625"
"311","20101112","34.3395490646362"
"312","20101113","34.3242552280426"
"313","20101114","34.3085384368896"
"314","20101115","34.2930703163147"
"315","20101116","34.2786967754364"
"316","20101117","34.26642537117"
"317","20101118","34.2571058273315"
"318","20101119","34.2528581619263"
"319","20101120","34.2548489570618"
"320","20101121","34.2626497745514"
"321","20101122","34.2756371498108"
"322","20101123","34.2901036739349"
"323","20101124","34.3055803775787"
"324","20101125","34.3176114559174"
"325","20101126","34.3232309818268"
"326","20101127","34.3205082416534"
"327","20101128","34.3105466365814"
"328","20101129","34.2943325042725"
"329","20101130","34.2761063575745"
"330","20101201","34.2597079277039"
"331","20101202","34.2497825622559"
"332","20101203","34.2499225139618"
"333","20101204","34.2608551979065"
"334","20101205","34.2816092967987"
"335","20101206","34.3080158233643"
"336","20101207","34.3357956409454"
"337","20101208","34.3610935211182"
"338","20101209","34.3793754577637"
"339","20101210","34.3891966342926"
"340","20101211","34.3891060352325"
"341","20101212","34.3830082416534"
"342","20101213","34.3723599910736"
"343","20101214","34.3609731197357"
"344","20101215","34.3522727489471"
"345","20101216","34.347874879837"
"346","20101217","34.3492233753204"
"347","20101218","34.3577592372894"
"348","20101219","34.3711135387421"
"349","20101220","34.3894112110138"
"350","20101221","34.4102087020874"
"351","20101222","34.4319562911987"
"352","20101223","34.4522814750671"
"353","20101224","34.4712703227997"
"354","20101225","34.4868881702423"
"355","20101226","34.5003480911255"
"356","20101227","34.5090138912201"
"357","20101228","34.5151145458221"
"358","20101229","34.5166757106781"
"359","20101230","34.517516374588"
"360","20101231","34.5155861377716"
"361","20110101","34.5118761062622"
"362","20110102","34.5061876773834"
"363","20110103","34.4925856590271"
"364","20110104","34.4749546051025"
"365","20110105","34.4563727378845"
"366","20110106","34.4328444004059"
"367","20110107","34.4105830192566"
"368","20110108","34.3900773525238"
"369","20110109","34.3725702762604"
"370","20110110","34.3598821163177"
"371","20110111","34.3540787696838"
"372","20110112","34.3538320064545"
"373","20110113","34.3589582443237"
"374","20110114","34.3680820465088"
"375","20110115","34.3811745643616"
"376","20110116","34.3953428268433"
"377","20110117","34.4080328941345"
"378","20110118","34.4182846546173"
"379","20110119","34.4240369796753"
"380","20110120","34.4259266853333"
"381","20110121","34.4244556427002"
"382","20110122","34.4190740585327"
"383","20110123","34.4129803180695"
"384","20110124","34.4065892696381"
"385","20110125","34.4023866653442"
"386","20110126","34.4018583297729"
"387","20110127","34.4055762290955"
"388","20110128","34.4126284122467"
"389","20110129","34.4222180843353"
"390","20110130","34.4343087673187"
"391","20110131","34.4481551647186"
"392","20110201","34.4616239070892"
"393","20110202","34.4740006923676"
"394","20110203","34.484691619873"
"395","20110204","34.4926419258118"
"396","20110205","34.4982807636261"
"397","20110206","34.5019028186798"
"398","20110207","34.5021276473999"
"399","20110208","34.501522064209"
"400","20110209","34.4987380504608"
"401","20110210","34.4949061870575"
"402","20110211","34.4901964664459"
"403","20110212","34.4848124980927"
"404","20110213","34.4795708656311"
"405","20110214","34.4741117954254"
"406","20110215","34.4696607589722"
"407","20110216","34.4658958911896"
"408","20110217","34.4623548984528"
"409","20110218","34.4595994949341"
"410","20110219","34.4572789669037"
"411","20110220","34.4556920528412"
"412","20110221","34.4572308063507"
"413","20110222","34.458176612854"
"414","20110223","34.4589343070984"
"415","20110224","34.4594337940216"
"416","20110225","34.4569766521454"
"417","20110226","34.4501070976257"
"418","20110227","34.4400606155396"
"419","20110228","34.4263260364532"
"420","20110301","34.4087657928467"
"421","20110302","34.3878653049469"
"422","20110303","34.3663544654846"
"423","20110304","34.3461737632751"
"424","20110305","34.3291974067688"
"425","20110306","34.316269159317"
"426","20110307","34.3081080913544"
"427","20110308","34.3036143779755"
"428","20110309","34.3022093772888"
"429","20110310","34.3019163608551"
"430","20110311","34.3021779060364"
"431","20110312","34.3018755912781"
"432","20110313","34.3008995056152"
"433","20110314","34.3005294799805"
"434","20110315","34.2991218566895"
"435","20110316","34.2984240055084"
"436","20110317","34.3006446361542"
"437","20110318","34.3043270111084"
"438","20110319","34.3089854717255"
"439","20110320","34.3145143985748"
"440","20110321","34.3201031684875"
"441","20110322","34.325724363327"
"442","20110323","34.3309869766235"
"443","20110324","34.3361556529999"
"444","20110325","34.3418295383453"
"445","20110326","34.3480541706085"
"446","20110327","34.3557190895081"
"447","20110328","34.3627688884735"
"448","20110329","34.3700466156006"
"449","20110330","34.3785245418549"
"450","20110331","34.3867921829224"
"451","20110401","34.3951647281647"
"452","20110402","34.4055247306824"
"453","20110403","34.4146251678467"
"454","20110404","34.4250378608704"
"455","20110405","34.4352867603302"
"456","20110406","34.4446043968201"
"457","20110407","34.4532463550568"
"458","20110408","34.4595041275024"
"459","20110409","34.4629893302917"
"460","20110410","34.4635272026062"
"461","20110411","34.4618558883667"
"462","20110412","34.4590647220612"
"463","20110413","34.4566874504089"
"464","20110414","34.4551029205322"
"465","20110415","34.4556369781494"
"466","20110416","34.4583926200867"
"467","20110417","34.4635841846466"
"468","20110418","34.470618724823"
"469","20110419","34.4773437976837"
"470","20110420","34.4864897727966"
"471","20110421","34.4947135448456"
"472","20110422","34.5008864402771"
"473","20110423","34.5064332485199"
"474","20110424","34.5102970600128"
"475","20110425","34.512501001358"
"476","20110426","34.5136561393738"
"477","20110427","34.5147171020508"
"478","20110428","34.5157582759857"
"479","20110429","34.5172214508057"
"480","20110430","34.5185348987579"
"481","20110501","34.520183801651"
"482","20110502","34.5220446586609"
"483","20110503","34.5242123603821"
"484","20110504","34.5254263877869"
"485","20110505","34.5275783538818"
"486","20110506","34.5300307273865"
"487","20110507","34.532276391983"
"488","20110508","34.5355772972107"
"489","20110509","34.5402295589447"
"490","20110510","34.5464909076691"
"491","20110511","34.5542531013489"
"492","20110512","34.5633988380432"
"493","20110513","34.5731956958771"
"494","20110514","34.5823240280151"
"495","20110515","34.5896325111389"
"496","20110516","34.595059633255"
"497","20110517","34.5980310440063"
"498","20110518","34.5992929935455"
"499","20110519","34.5991108417511"
"500","20110520","34.5986483097076"
"501","20110521","34.5982682704926"
"502","20110522","34.5989515781403"
"503","20110523","34.5994601249695"
"504","20110524","34.6010730266571"
"505","20110525","34.6004090309143"
"506","20110526","34.6026082038879"
"507","20110527","34.6041104793549"
"508","20110528","34.6057488918304"
"509","20110529","34.6069631576538"
"510","20110530","34.6088769435883"
"511","20110531","34.6117007732391"
"512","20110601","34.6166715621948"
"513","20110602","34.6234610080719"
"514","20110603","34.6333069801331"
"515","20110604","34.646378993988"
"516","20110605","34.660530090332"
"517","20110606","34.6763257980347"
"518","20110607","34.6922953128815"
"519","20110608","34.708163022995"
"520","20110609","34.7244458198547"
"521","20110610","34.739669084549"
"522","20110611","34.7536969184875"
"523","20110612","34.7685902118683"
"524","20110613","34.7814772129059"
"525","20110614","34.7942674160004"
"526","20110615","34.8073651790619"
"527","20110616","34.820004940033"
"528","20110617","34.8314142227173"
"529","20110618","34.8425221443176"
"530","20110619","34.851893901825"
"531","20110620","34.8600640296936"
"532","20110621","34.8662023544312"
"533","20110622","34.8712675571442"
"534","20110623","34.8746237754822"
"535","20110624","34.8776664733887"
"536","20110625","34.8798639774323"
"537","20110626","34.8804712295532"
"538","20110627","34.8805611133575"
"539","20110628","34.8796164989471"
"540","20110629","34.8777153491974"
"541","20110630","34.8742046356201"
"542","20110701","34.8692257404327"
"543","20110702","34.8617854118347"
"544","20110703","34.8530690670013"
"545","20110704","34.8426899909973"
"546","20110705","34.8307945728302"
"547","20110706","34.8190762996674"
"548","20110707","34.8077230453491"
"549","20110708","34.796361207962"
"550","20110709","34.7859742641449"
"551","20110710","34.7760791778564"
"552","20110711","34.7676038742065"
"553","20110712","34.759414434433"
"554","20110713","34.7516467571259"
"555","20110714","34.7437627315521"
"556","20110715","34.7376525402069"
"557","20110716","34.7296209335327"
"558","20110717","34.7217676639557"
"559","20110718","34.714040517807"
"560","20110719","34.7058653831482"
"561","20110720","34.6973884105682"
"562","20110721","34.6883375644684"
"563","20110722","34.6783838272095"
"564","20110723","34.6668064594269"
"565","20110724","34.6553680896759"
"566","20110725","34.645316362381"
"567","20110726","34.6345493793488"
"568","20110727","34.6258254051208"
"569","20110728","34.6193816661835"
"570","20110729","34.6139276027679"
"571","20110730","34.6096415519714"
"572","20110731","34.6055338382721"
"573","20110801","34.6010653972626"
"574","20110802","34.5957093238831"
"575","20110803","34.5903418064117"
"576","20110804","34.5838236808777"
"577","20110805","34.5792396068573"
"578","20110806","34.5741267204285"
"579","20110807","34.5699265003204"
"580","20110808","34.5676243305206"
"581","20110809","34.5662515163422"
"582","20110810","34.5645759105682"
"583","20110811","34.5625436306"
"584","20110812","34.5588963031769"
"585","20110813","34.5531165599823"
"586","20110814","34.5456783771515"
"587","20110815","34.538539648056"
"588","20110816","34.5294721126556"
"589","20110817","34.5206978321075"
"590","20110818","34.5115103721619"
"591","20110819","34.5030534267426"
"592","20110820","34.4947595596313"
"593","20110821","34.4859545230865"
"594","20110822","34.4762005805969"
"595","20110823","34.4644958972931"
"596","20110824","34.45325756073"
"597","20110825","34.4393417835236"
"598","20110826","34.4261019229889"
"599","20110827","34.413482427597"
"600","20110828","34.4017748832703"
"601","20110829","34.3927302360535"
"602","20110830","34.3861210346222"
"603","20110831","34.3818488121033"
"604","20110901","34.3797948360443"
"605","20110902","34.3790445327759"
"606","20110903","34.3783266544342"
"607","20110904","34.3783028125763"
"608","20110905","34.378059387207"
"609","20110906","34.3760607242584"
"610","20110907","34.3739426136017"
"611","20110908","34.3719110488892"
"612","20110909","34.3693754673004"
"613","20110910","34.3654625415802"
"614","20110911","34.3601076602936"
"615","20110912","34.3514893054962"
"616","20110913","34.3417303562164"
"617","20110914","34.3323411941528"
"618","20110915","34.3201689720154"
"619","20110916","34.3079979419708"
"620","20110917","34.2980630397797"
"621","20110918","34.2879087924957"
"622","20110919","34.278888463974"
"623","20110920","34.2697434425354"
"624","20110921","34.2594151496887"
"625","20110922","34.2483139038086"
"626","20110923","34.2380986213684"
"627","20110924","34.2269062995911"
"628","20110925","34.2163419723511"
"629","20110926","34.2046282291412"
"630","20110927","34.1984915733337"
"631","20110928","34.1946370601654"
"632","20110929","34.1925749778748"
"633","20110930","34.1946139335632"
"634","20111001","34.1972115039825"
"635","20111002","34.1992330551147"
"636","20111003","34.1993672847748"
"637","20111004","34.1955621242523"
"638","20111005","34.1885817050934"
"639","20111006","34.1793043613434"
"640","20111007","34.1683473587036"
"641","20111008","34.1578280925751"
"642","20111009","34.1468503475189"
"643","20111010","34.1378953456879"
"644","20111011","34.1329593658447"
"645","20111012","34.129506111145"
"646","20111013","34.1248419284821"
"647","20111014","34.1211910247803"
"648","20111015","34.1173579692841"
"649","20111016","34.1116006374359"
"650","20111017","34.0993316173553"
"651","20111018","34.0823910236359"
"652","20111019","34.0624043941498"
"653","20111020","34.0410988330841"
"654","20111021","34.0204250812531"
"655","20111022","34.0021839141846"
"656","20111023","33.9882166385651"
"657","20111024","33.9766120910645"
"658","20111025","33.9717900753021"
"659","20111026","33.9715073108673"
"660","20111027","33.9746704101562"
"661","20111028","33.9774296283722"
"662","20111029","33.9800333976746"
"663","20111030","33.9759163856506"
"664","20111031","33.9629399776459"
"665","20111101","33.943523645401"
"666","20111102","33.9160060882568"
"667","20111103","33.8825130462646"
"668","20111104","33.8443896770477"
"669","20111105","33.8057191371918"
"670","20111106","33.7706232070923"
"671","20111107","33.741494178772"
"672","20111108","33.7192189693451"
"673","20111109","33.7049794197083"
"674","20111110","33.6976585388184"
"675","20111111","33.694629907608"
"676","20111112","33.6963841915131"
"677","20111113","33.702968120575"
"678","20111114","33.7099785804749"
"679","20111115","33.7196800708771"
"680","20111116","33.7286133766174"
"681","20111117","33.7377362251282"
"682","20111118","33.7484486103058"
"683","20111119","33.759880065918"
"684","20111120","33.7724590301514"
"685","20111121","33.7846939563751"
"686","20111122","33.7976977825165"
"687","20111123","33.8109214305878"
"688","20111124","33.8262960910797"
"689","20111125","33.8433499336243"
"690","20111126","33.8612508773804"
"691","20111127","33.881255865097"
"692","20111128","33.9006369113922"
"693","20111129","33.9184286594391"
"694","20111130","33.931857585907"
"695","20111201","33.9469125270844"
"696","20111202","33.9534640312195"
"697","20111203","33.9581179618835"
"698","20111204","33.9624860286713"
"699","20111205","33.9646253585815"
"700","20111206","33.9707081317902"
"701","20111207","33.9800908565521"
"702","20111208","33.9926075935364"
"703","20111209","34.0092220306396"
"704","20111210","34.0264375209808"
"705","20111211","34.045511007309"
"706","20111212","34.0655992031097"
"707","20111213","34.0852489471436"
"708","20111214","34.1049425601959"
"709","20111215","34.1250326633453"
"710","20111216","34.1445479393005"
"711","20111217","34.1633961200714"
"712","20111218","34.1829664707184"
"713","20111219","34.202255487442"
"714","20111220","34.223192691803"
"715","20111221","34.2436699867249"
"716","20111222","34.2616465091705"
"717","20111223","34.2766602039337"
"718","20111224","34.2893404960632"
"719","20111225","34.3004531860352"
"720","20111226","34.3090889453888"
"721","20111227","34.3154442310333"
"722","20111228","34.32142329216"
"723","20111229","34.3276288509369"
"724","20111230","34.3356130123138"
"725","20111231","34.3434481620789"
"726","20120101","34.3507652282715"
"727","20120102","34.3587114810944"
"728","20120103","34.3651385307312"
"729","20120104","34.3701753616333"
"730","20120105","34.3742697238922"
"731","20120106","34.3776528835297"
"732","20120107","34.381361246109"
"733","20120108","34.3869256973267"
"734","20120109","34.3932845592499"
"735","20120110","34.4027223587036"
"736","20120111","34.4152374267578"
"737","20120112","34.4292697906494"
"738","20120113","34.4438798427582"
"739","20120114","34.4584124088287"
"740","20120115","34.4724910259247"
"741","20120116","34.4860179424286"
"742","20120117","34.4983842372894"
"743","20120118","34.509354352951"
"744","20120119","34.5195167064667"
"745","20120120","34.5294077396393"
"746","20120121","34.5385036468506"
"747","20120122","34.5472629070282"
"748","20120123","34.5548224449158"
"749","20120124","34.5614483356476"
"750","20120125","34.5666980743408"
"751","20120126","34.5711679458618"
"752","20120127","34.5752644538879"
"753","20120128","34.5788197517395"
"754","20120129","34.5822319984436"
"755","20120130","34.5856854915619"
"756","20120131","34.5884809494019"
"757","20120201","34.5902411937714"
"758","20120202","34.5907528400421"
"759","20120203","34.5903036594391"
"760","20120204","34.5887644290924"
"761","20120205","34.5861504077911"
"762","20120206","34.5838351249695"
"763","20120207","34.5822832584381"
"764","20120208","34.5828051567078"
"765","20120209","34.5862729549408"
"766","20120210","34.5923128128052"
"767","20120211","34.600154876709"
"768","20120212","34.609943151474"
"769","20120213","34.6203799247742"
"770","20120214","34.6307847499847"
"771","20120215","34.64035987854"
"772","20120216","34.648307800293"
"773","20120217","34.6538016796112"
"774","20120218","34.6582741737366"
"775","20120219","34.662127494812"
"776","20120220","34.6647045612335"
"777","20120221","34.6668422222137"
"778","20120222","34.6686747074127"
"779","20120223","34.6702754497528"
"780","20120224","34.6718752384186"
"781","20120225","34.6734616756439"
"782","20120226","34.6748096942902"
"783","20120227","34.6770718097687"
"784","20120228","34.6796319484711"
"785","20120229","34.6825847625732"
"786","20120301","34.6927254199982"
"787","20120302","34.6980941295624"
"788","20120303","34.7049171924591"
"789","20120304","34.7123634815216"
"790","20120305","34.7203025817871"
"791","20120306","34.7287366390228"
"792","20120307","34.736748456955"
"793","20120308","34.7448446750641"
"794","20120309","34.7525782585144"
"795","20120310","34.7584438323975"
"796","20120311","34.7636072635651"
"797","20120312","34.7671058177948"
"798","20120313","34.7694227695465"
"799","20120314","34.770313501358"
"800","20120315","34.7697424888611"
"801","20120316","34.7681200504303"
"802","20120317","34.7661683559418"
"803","20120318","34.7636125087738"
"804","20120319","34.7611119747162"
"805","20120320","34.7589554786682"
"806","20120321","34.7571592330933"
"807","20120322","34.7570538520813"
"808","20120323","34.7575874328613"
"809","20120324","34.7589862346649"
"810","20120325","34.7609558105469"
"811","20120326","34.7628271579742"
"812","20120327","34.7648680210114"
"813","20120328","34.7661581039429"
"814","20120329","34.7661707401276"
"815","20120330","34.7659430503845"
"816","20120331","34.7642428874969"
"817","20120401","34.761732339859"
"818","20120402","34.7577357292175"
"819","20120403","34.7526788711548"
"820","20120404","34.7466604709625"
"821","20120405","34.7395551204681"
"822","20120406","34.7316446304321"
"823","20120407","34.7233374118805"
"824","20120408","34.7151398658752"
"825","20120409","34.7077007293701"
"826","20120410","34.7020785808563"
"827","20120411","34.6981403827667"
"828","20120412","34.6967718601227"
"829","20120413","34.6979384422302"
"830","20120414","34.7020828723907"
"831","20120415","34.7087268829346"
"832","20120416","34.7167875766754"
"833","20120417","34.7265458106995"
"834","20120418","34.7371144294739"
"835","20120419","34.7470519542694"
"836","20120420","34.7558650970459"
"837","20120421","34.7625784873962"
"838","20120422","34.7665324211121"
"839","20120423","34.7675285339355"
"840","20120424","34.7657024860382"
"841","20120425","34.7612030506134"
"842","20120426","34.754923582077"
"843","20120427","34.7473137378693"
"844","20120428","34.7395253181458"
"845","20120429","34.7322442531586"
"846","20120430","34.7261221408844"
"847","20120501","34.7212646007538"
"848","20120502","34.7182111740112"
"849","20120503","34.7164332866669"
"850","20120504","34.7153978347778"
"851","20120505","34.7142152786255"
"852","20120506","34.7128100395203"
"853","20120507","34.7102606296539"
"854","20120508","34.7050228118896"
"855","20120509","34.6964979171753"
"856","20120510","34.6851367950439"
"857","20120511","34.671226978302"
"858","20120512","34.6564497947693"
"859","20120513","34.6421492099762"
"860","20120514","34.6300408840179"
"861","20120515","34.6223208904266"
"862","20120516","34.6201987266541"
"863","20120517","34.6242716312408"
"864","20120518","34.6340355873108"
"865","20120519","34.6483397483826"
"866","20120520","34.6657466888428"
"867","20120521","34.6844713687897"
"868","20120522","34.7027153968811"
"869","20120523","34.7203834056854"
"870","20120524","34.7369134426117"
"871","20120525","34.7524378299713"
"872","20120526","34.7677612304688"
"873","20120527","34.7830929756165"
"874","20120528","34.7980492115021"
"875","20120529","34.8133647441864"
"876","20120530","34.8285446166992"
"877","20120531","34.8427298069"
"878","20120601","34.8551588058472"
"879","20120602","34.865407705307"
"880","20120603","34.8737392425537"
"881","20120604","34.8799974918365"
"882","20120605","34.8847424983978"
"883","20120606","34.8883275985718"
"884","20120607","34.8916988372803"
"885","20120608","34.8951215744019"
"886","20120609","34.8989133834839"
"887","20120610","34.9030141830444"
"888","20120611","34.9072480201721"
"889","20120612","34.9114677906036"
"890","20120613","34.9147138595581"
"891","20120614","34.916478395462"
"892","20120615","34.9177269935608"
"893","20120616","34.918105840683"
"894","20120617","34.9177069664001"
"895","20120618","34.9172189235687"
"896","20120619","34.9169769287109"
"897","20120620","34.9175827503204"
"898","20120621","34.9191424846649"
"899","20120622","34.9212999343872"
"900","20120623","34.9237322807312"
"901","20120624","34.9260137081146"
"902","20120625","34.9280064105988"
"903","20120626","34.9295394420624"
"904","20120627","34.9303994178772"
"905","20120628","34.930686712265"
"906","20120629","34.9306426048279"
"907","20120630","34.9302208423615"
"908","20120701","34.9293606281281"
"909","20120702","34.9289968013763"
"910","20120703","34.928683757782"
"911","20120704","34.9282295703888"
"912","20120705","34.927811384201"
"913","20120706","34.9270150661469"
"914","20120707","34.9260609149933"
"915","20120708","34.9254739284515"
"916","20120709","34.9252147674561"
"917","20120710","34.925478219986"
"918","20120711","34.9263701438904"
"919","20120712","34.9279100894928"
"920","20120713","34.9306046962738"
"921","20120714","34.9339277744293"
"922","20120715","34.9375977516174"
"923","20120716","34.9413304328918"
"924","20120717","34.9446268081665"
"925","20120718","34.9471154212952"
"926","20120719","34.948397397995"
"927","20120720","34.9482097625732"
"928","20120721","34.9474487304688"
"929","20120722","34.9456131458282"
"930","20120723","34.9430747032166"
"931","20120724","34.9403600692749"
"932","20120725","34.9370248317719"
"933","20120726","34.9347410202026"
"934","20120727","34.9324967861176"
"935","20120728","34.9301450252533"
"936","20120729","34.9276382923126"
"937","20120730","34.9245984554291"
"938","20120731","34.9233355522156"
"939","20120801","34.9222424030304"
"940","20120802","34.921186208725"
"941","20120803","34.9201452732086"
"942","20120804","34.9189350605011"
"943","20120805","34.9152021408081"
"944","20120806","34.9085516929626"
"945","20120807","34.8978385925293"
"946","20120808","34.8822076320648"
"947","20120809","34.8624806404114"
"948","20120810","34.8395323753357"
"949","20120811","34.8151185512543"
"950","20120812","34.7918419837952"
"951","20120813","34.7722826004028"
"952","20120814","34.7592206001282"
"953","20120815","34.752934217453"
"954","20120816","34.7526807785034"
"955","20120817","34.7584116458893"
"956","20120818","34.7680487632751"
"957","20120819","34.7789833545685"
"958","20120820","34.7881934642792"
"959","20120821","34.7951261997223"
"960","20120822","34.7998778820038"
"961","20120823","34.8021590709686"
"962","20120824","34.8025343418121"
"963","20120825","34.8022894859314"
"964","20120826","34.8022093772888"
"965","20120827","34.8042297363281"
"966","20120828","34.8087964057922"
"967","20120829","34.8137226104736"
"968","20120830","34.8196837902069"
"969","20120831","34.8274755477905"
"970","20120901","34.8353197574615"
"971","20120902","34.8434779644012"
"972","20120903","34.8504612445831"
"973","20120904","34.8572053909302"
"974","20120905","34.8643014431"
"975","20120906","34.8700392246246"
"976","20120907","34.8752467632294"
"977","20120908","34.8806257247925"
"978","20120909","34.884982585907"
"979","20120910","34.8892438411713"
"980","20120911","34.891756772995"
"981","20120912","34.890807390213"
"982","20120913","34.8922622203827"
"983","20120914","34.8932573795319"
"984","20120915","34.893162727356"
"985","20120916","34.8905606269836"
"986","20120917","34.8878874778748"
"987","20120918","34.8838083744049"
"988","20120919","34.8776531219482"
"989","20120920","34.8679807186127"
"990","20120921","34.8542814254761"
"991","20120922","34.8323194980621"
"992","20120923","34.8043274879456"
"993","20120924","34.7680814266205"
"994","20120925","34.7243094444275"
"995","20120926","34.6751823425293"
"996","20120927","34.6257870197296"
"997","20120928","34.5780625343323"
"998","20120929","34.5371966362"
"999","20120930","34.5022807121277"
"1000","20121001","34.4761655330658"
"1001","20121002","34.4636979103088"
"1002","20121003","34.4565176963806"
"1003","20121004","34.4550633430481"
