,mu_measurement_SST,std_measurement_SST,mu_measurement_SAT,std_measurement_SAT,mu_measurement_SSS,std_measurement_SSS,mu_measurement_precip,std_measurement_precip,mu_prior_SST,std_prior_SST,mu_prior_SAT,std_prior_SAT,mu_prior_SSS,std_prior_SSS,mu_prior_precip,std_prior_precip,mu_prior_d18Oc,std_prior_d18Oc,mu_prior_D47,std_prior_D47,mu_likelihood_SST,std_likelihood_SST,mu_likelihood_d18Oc,std_likelihood_d18Oc,mu_likelihood_D47,std_likelihood_D47,mu_post_SST,std_post_SST,mu_post_SAT,std_post_SAT,mu_post_SSS,std_post_SSS,mu_post_precip,cov_post_precip,mu_post_d18Oc,cov_post_d18Oc,mu_post_D47,std_post_D47
0,26.053977151000005,0.8542034320700539,27.213333333333335,0.5475486497193867,33.86770403389537,2.1346465694959385,0.8319354838709678,1.1039076418401712,27.447329288272293,0.3867724438967149,26.196748333333336,0.473124343694682,33.55640634105831,2.671940636984737,0.9532644193333334,0.34180363742143,-2.019764868502839,0.597011150502154,0.5861113554805272,0.0015422542077620496,20.90107675408683,1.843675911993293,nan,nan,0.6060212765957449,0.005696927175665367,27.60552261132426,0.5385972513804802,26.89473357298067,0.48813874949231906,30.55218298510255,0.7356308438409145,1.4186726957984428,0.33896772092465316,-2.747173630321403,0.11525407917931524,0.5856465386341839,0.0011866187350397374
1,22.937678135,1.0662527977820357,27.09333333333333,0.46053798767879944,34.75316947924804,1.4166854619798623,0.24839285714285717,0.4065545726827831,26.77931444477054,0.8113448635576229,26.2856926,0.414098639863534,34.15940389513484,1.8722102689194562,0.660658408,0.27108400650144876,-1.7274313462214443,0.3703959930033017,0.5880785446665174,0.002623579825359704,15.162106598161188,1.5252036376653935,nan,nan,0.6246290322580648,0.004960137915140396,26.976873286587363,0.5291036546400769,27.07580725982541,0.5390326677068493,31.205937464515387,0.7523238671820897,1.0100046715266462,0.2509584740466633,-2.451960025232281,0.12332053010055859,0.5874981005009635,0.0011618524125019665
2,22.177052422000003,2.008748248374434,27.160000000000004,0.5234500931320961,35.112822656255666,1.121932587865051,0.6722580645161289,0.638900350541554,26.66707259180296,1.0531318234999243,26.61780666666667,0.41961986078638025,34.48930198714991,1.7069286278408367,0.7587065833333334,0.23717465516579728,-1.6260694834978242,0.28558600436655124,0.5884060693480557,0.0033055979468063147,14.534155807561262,1.4930965479774145,nan,nan,0.6267343750000002,0.0048820206250000005,26.79804014952714,0.542032687173499,27.644110949814376,0.5692711250639622,31.79951304356814,0.7204966780659744,1.0677345187280285,0.20176838144816336,-2.2742318501007874,0.10929592074118522,0.5880268541633202,0.0012144461658117937
3,25.165710144,1.494854974202893,27.4,0.48403069560278345,35.192465907219756,1.0201203782287827,1.6490000000000002,1.1889122750063685,27.070428120793974,1.0967931836559808,26.935593200000003,0.455814225770324,34.63604849320413,1.8660247333108544,1.8459080333333333,0.5131687823772236,-1.6851339174373514,0.32615673030678455,0.5872147796409747,0.003417553989502697,21.62588278674457,2.3893674163848124,nan,nan,0.6037500000000001,0.007380921410993213,27.093599410196077,0.5346416847413745,28.922881338822776,0.615636440081938,31.24922382843287,0.6923779556318089,2.3259301674007022,0.2422235701759959,-2.4688995817175994,0.10095435200510336,0.5871533175936575,0.001182698576571542
4,27.723034647777776,0.6146890171584455,27.65333333333333,0.35429339469401594,34.78473880757109,1.3145947807603096,5.488225806451613,2.188379077040676,27.818266050467223,1.002686540313158,26.833607066666666,0.5238054424525616,33.9450946883731,2.818983639578938,6.333253753333333,0.9177065531734186,-2.015886170510692,0.5942346531118764,0.5850221696013627,0.0031259145933992274,17.887460255565657,2.5321884079303607,nan,nan,0.6156521739130436,0.008143773360291432,27.709740946496368,0.5278418890344425,29.542313098375416,0.6633568746783194,29.954748360423196,0.708641669405637,7.66634898358451,0.46686663259370653,-2.908597035281551,0.10825227687540434,0.5853409561360596,0.001141420265611032
5,28.34105632888889,0.3394081694898215,27.446666666666665,0.44859569239805996,34.14922047049382,1.8255718601064035,6.6611666666666665,2.3871868674971544,28.382198581241425,0.7028883462171998,26.534490466666664,0.588173981580993,32.89174744391334,3.1852576952247684,10.838047999999999,1.0807199571066368,-2.38789044158147,0.70492046565912,0.5833776164844884,0.0022978289673221157,23.0293841058903,4.029017019677839,nan,nan,0.5994,0.012350643807135015,28.204244377612895,0.5755048863001391,28.72820156432175,0.6357757024424933,28.844398918346965,0.6696327308321145,12.32731618859161,1.0037265016884087,-3.277918289704827,0.07857703689529102,0.5838945869856864,0.001315201755401609
6,28.215747359999995,0.30035705768517146,27.30666666666667,0.4742914514856673,33.787348122205486,2.0889312686313284,5.129032258064516,2.575309403231489,28.620969623902194,0.4734740362170419,26.469068,0.6090810682882398,32.67052506995874,2.739382181295736,11.846858433333333,1.118035397942315,-2.4938400626515116,0.6094686133845433,0.582682399889037,0.0017248917165311088,24.67651184556763,4.57820933134162,nan,nan,0.5943749999999999,0.013808439559320346,28.433387085841503,0.6004742231408295,28.155544292776767,0.5897981972790709,29.851398922781605,0.6671678870832245,13.21561586378496,1.110222289562359,-3.0991061477237096,0.06667599232574863,0.5832267283746039,0.0014040684060017423
7,28.1912413,0.2932948451566602,27.24666666666667,0.3481926122681165,33.570209554747905,2.2822378326281125,5.502304147465438,2.8948449180823634,28.797222604235355,0.4801020674025269,26.5685366,0.6307315322639033,32.464487237310756,3.012318445719144,11.9147063,1.1991616934411753,-2.5818574322272045,0.6738903427880735,0.5821706260415981,0.0017420498652903056,28.01591177882574,4.467786476434726,nan,nan,0.5844444444444444,0.013018721666666665,28.58884737863849,0.6087503010634584,28.03748566867614,0.6017708574437752,30.122860846822835,0.6903530511943771,13.314594616319694,0.9862198860736934,-3.072490249156667,0.0751653994107084,0.582774575449341,0.0014283627246686984
8,28.231611883333336,0.28079002150576404,27.22666666666667,0.3673586543861199,33.243543596608646,2.5393118225681515,6.3493650793650795,2.6186312410722468,29.091942083374676,0.4694223623992221,26.551489133333334,0.6580586440343034,31.973642440856022,3.0596355775696615,11.875222299999999,1.1944672614649143,-2.7626453192012783,0.6855003271018936,0.5813173380464133,0.0017151774846103592,26.807117529603943,4.413174575199445,nan,nan,0.588,0.013018721666666665,28.861797795679706,0.6009366321024694,26.954092194360044,0.5271192635639859,30.450981267779614,0.6837454330885877,13.149769337449772,0.8442687521276675,-3.0599143534981783,0.07641410105578264,0.5819824537740497,0.001396562682073002
9,27.940421774000004,0.33481732278578585,27.033333333333335,0.4151878519188067,33.298922284182794,2.711416553812248,6.5007680491551465,1.6851527394320378,29.155676381385174,0.5311625532202573,26.3253362,0.6724171710890915,31.856850049576277,2.75994613392013,10.882880366666667,1.143805724933848,-2.804147423214088,0.6119266916557761,0.5811337311499344,0.0018584462533664558,17.95631676982032,4.563285171168255,nan,nan,0.6154285714285714,0.014761842821986422,28.934537401626187,0.5983872295140334,25.921992257897557,0.467383049707681,31.247326346598477,0.6597741509852983,12.787942824707807,0.7424861141026924,-2.8935152632376924,0.06619067406997807,0.5817715997905324,0.0013863844497545453
10,27.665876765,0.4619681592841358,26.646666666666665,0.5566053573309583,32.98168313790456,2.928070093808535,7.359047619047617,2.4259788729631366,28.997114516828038,0.4728762280039868,26.230563266666667,0.6609216714428275,32.320757165734804,2.9215454931470175,8.056769846666667,0.8613261174007306,-2.660918642905493,0.6527700834256289,0.5815920209131411,0.0017198848767033912,17.665094686597,4.257423995424166,nan,nan,0.616375,0.013808439559320346,28.824807402294027,0.614075907120829,25.853798690199767,0.4648047923343049,31.354306081539555,0.6859466003207464,9.414826546355147,0.6695556978285948,-2.8436265142168753,0.0714801255258537,0.5820897186658872,0.001444278359459681
11,27.197498932000002,0.7368744717528798,27.09333333333333,0.8154461238808981,32.886010623098116,2.780387816477855,3.1087557603686635,1.9178810125801187,28.42136266355743,0.36093463754058547,26.30819593333333,0.5762506462130208,32.74577540330114,3.5239160467033677,3.137040986666667,0.6239708787812822,-2.4305926991482694,0.7977114269732842,0.5832622077617395,0.0014796901522320185,22.46461503291158,2.4099389435916607,nan,nan,0.6011428571428573,0.007380921410993213,28.42625690210639,0.5908350180881747,26.63325659661615,0.4728519294216992,30.923774382008993,0.7050132111621963,4.125326855586613,0.5993509903971324,-2.850816892623274,0.08774256849295282,0.5832474946866408,0.0013690716759685367
