,mu_prior_SST,std_prior_SST,mu_prior_SAT,std_prior_SAT,mu_prior_SSS,std_prior_SSS,mu_prior_precip,std_prior_precip,mu_prior_d18Oc,std_prior_d18Oc,mu_prior_D47,std_prior_D47,mu_likelihood_SST,std_likelihood_SST,mu_likelihood_SSS,std_likelihood_SSS,mu_likelihood_d18Oc,std_likelihood_d18Oc,mu_likelihood_D47,std_likelihood_D47,mu_post_SST,std_post_SST,mu_post_SAT,std_post_SAT,mu_post_SSS,std_post_SSS,mu_post_precip,cov_post_precip,mu_post_d18Oc,cov_post_d18Oc,mu_post_D47,std_post_D47
0,8.899090909090908,1.6651934094600218,6.714117647058823,2.1961957415708913,29.722426493692755,6.777937683677841,3.3589960597112842,0.4341905128290376,1.2495535583855006,1.8128010318134185,0.6459581473227033,0.006145717718772374,13.952715963606408,1.8572437106421986,36.346957465441584,0.42629969892612696,1.9206986119811305,0.015992659402039835,0.6286965046662804,0.006172172468534013,8.530401689266398,0.9263346652181853,7.256467559960072,1.0025675168211277,32.79217704623083,1.4158750235476318,4.416625485875872,0.3463323823796188,2.196069946320152,0.3264991940004082,0.6475956159530293,0.0030511676941749107
1,7.841818181818181,1.7056307817450889,6.692941176470589,2.3377734190514547,29.710341535150132,6.659924803590271,2.7962368754825384,0.4450087021285058,1.4882127607828397,1.7773350872538591,0.6497296880059891,0.006386185062180938,4.611110669171467,1.5698256117398162,27.96519832354955,0.35888342646042054,1.7765402233319623,0.013676034680239486,0.6619659675289109,0.005702205186276009,6.536536222201164,0.9534392111100954,7.158889353578559,0.8131718282935224,32.16873672707799,1.376320620564536,3.9527724266262423,0.37520103690629725,2.484663305108504,0.31012216232935547,0.6548292251803818,0.003214203595022926
2,7.891818181818182,1.6297902821026895,8.046470588235294,2.1365215338736663,29.578428298225056,6.634952219713394,2.182412925473033,0.45465416230160605,1.4424650494595943,1.774275352792106,0.649579176496221,0.006110206295602982,11.839406439184586,1.7588334955893374,32.62355938276019,0.40255760750158437,1.3874252157646356,0.013760566776158802,0.6359313809752828,0.005962213370555013,5.860543729863707,0.9642585755240549,7.998608531735613,0.7651946781385743,31.937768514857986,1.3088908828593624,3.3231791706700573,0.3621353768991905,2.5771366537476537,0.28570879400757143,0.6573177551821886,0.0032752728810369223
3,9.609090909090908,1.4194397102057876,10.800588235294116,1.8829845677415793,29.377568811664364,6.597452316058987,1.7541178201547594,0.3115717607567532,0.9973159296375468,1.7740801043369425,0.6435225727541699,0.005233510990335575,11.855970774990169,1.35764959923887,31.98484126230628,0.3093061957773133,1.208599783523956,0.012944256504872338,0.635874055245299,0.004533472087358248,7.591867610898191,0.9411163353125903,9.86369088327939,0.935180711756332,32.51211897651431,1.2398361092277628,2.0913384616441317,0.16004919907977483,2.3355861270077347,0.26596772049712825,0.6509811529411598,0.0031344638629465646
4,12.97272727272727,1.7402648701223093,14.58529411764706,1.9658621443499635,29.179393450695656,6.528751347822111,1.5299013635304857,0.2034021903161659,0.16354538819058553,1.7394605270765513,0.6317484679252539,0.006117620951979602,11.07860498516385,1.7477789282436451,32.47710044757991,0.3999397881113237,1.5225953417235654,0.015049599993639142,0.6385765019088617,0.005970373422008295,10.532464423780766,1.001044475524181,12.689293169537507,1.271615108499189,32.75346894213025,1.3673308697156743,1.6926794812427872,0.10788772474097877,1.7241591482587197,0.2993542262634307,0.6404884515877658,0.003279009335173705
5,17.37909090909091,2.5002778027469446,19.279411764705884,2.2452379344632813,29.04570105398186,6.638473588004986,1.3749078220873625,0.2842139560496229,-0.8997445536238897,1.7191967982006393,0.6168764853816378,0.008354097841072309,11.789159217810663,1.99094364105551,33.10139321424642,0.45661110864182325,1.5299293863692658,0.016143007933378542,0.6361053169591214,0.006784491839417968,13.338931000474076,1.3422926017833097,15.621596222402104,1.693150886004038,32.89759026839458,1.6523036852701753,1.5802647105784595,0.24937286403940806,1.1169971067027704,0.3339472637275157,0.6307808112287496,0.004412110831655321
6,21.099999999999998,3.0721067689779273,22.28411764705882,2.7378733965057838,28.90311282700699,6.782808845549161,1.4402988169898474,0.4935758043504125,-1.7985060505354598,1.7098079508951285,0.604950415546139,0.009868178586841615,10.512747300467936,1.6145972769313162,32.02125122554841,0.3696072841448516,1.528074609885994,0.014914311604356982,0.6405577455241105,0.005527388083791424,16.133690379131735,1.6297081843199064,17.539123587514553,1.8958751546035093,33.093184855444676,1.8711140973443678,2.2624957839769677,0.512084487951917,0.5266362496702433,0.35193226416128964,0.6213990862042553,0.00526524943208433
7,22.14727272727273,3.321256060315407,21.877058823529413,2.8925351439219416,28.848837248359242,7.050939671115361,2.1427737429228553,0.5372476015191539,-2.05495027907351,1.76480455860495,0.6016817880764929,0.01053414508497963,28.13508820497708,3.534104580445378,46.74969385835172,0.813829985823051,1.5032206782535602,0.02337806658212779,0.5840963489118072,0.010265395806790367,17.3540448452693,1.6970472382213633,16.364315408980076,1.99285780094936,33.99680704049594,1.9837802228402457,2.6442855587924026,0.5867538135761943,0.4930410633656348,0.37931559497592193,0.6173889396389337,0.005423507912166284
8,20.386363636363637,3.3100491619529544,18.430588235294117,2.7541320560846283,29.058840353007337,7.164216192577524,2.724468259439007,0.45902700072287,-1.598180876549772,1.8008038639163384,0.6071025924007917,0.010657712859428606,8.548496471887233,2.4558871101273487,30.058418946611386,0.5654076796634036,1.4428509222730799,0.021820959649631697,0.647530683554632,0.008711396016215336,17.992636443172216,1.5411603188818994,13.674312049066998,1.9945433246974333,35.53466260004866,1.8538780066380944,2.797275046994851,0.4584594838261705,0.7672725655072941,0.36459261625707795,0.6153107804912804,0.004869368800926657
9,17.252727272727274,2.947456839070221,14.132352941176471,2.61063098074911,29.393452641368967,7.135482681720598,3.2658377919500587,0.36470939764702376,-0.7859479523586254,1.8277725839554582,0.6171386112953978,0.009771065672351505,6.31393235279603,1.5115059322850504,28.296075366783146,0.3472065806171405,1.4748453065363636,0.01322758001392675,0.6556467928095093,0.005381146841428655,16.642851284842607,1.5246423318889413,11.33410217108451,1.7941591656504647,35.42149559179944,1.7222978958896846,3.8649451835373014,0.3385564131310968,1.047275210392077,0.3165497895935083,0.6197195433100743,0.004883331851087175
