4.341905128290375893e-01
4.450087021285057953e-01
4.546541623016060463e-01
3.115717607567531910e-01
2.034021903161659095e-01
2.842139560496229067e-01
4.935758043504124837e-01
5.372476015191538501e-01
4.590270007228700044e-01
3.647093976470237586e-01
3.114163807820788388e-01
5.035944966012555479e-01
