2.196195741570891258e+00
2.337773419051454749e+00
2.136521533873666279e+00
1.882984567741579296e+00
1.965862144349963536e+00
2.245237934463281348e+00
2.737873396505783763e+00
2.892535143921941554e+00
2.754132056084628299e+00
2.610630980749109931e+00
2.363483844318158500e+00
2.207064692940270412e+00
