2.929601902747727493e+01
2.927455802798498397e+01
2.908572385173606989e+01
2.876846641530365645e+01
2.843459126159637407e+01
2.818546307277409824e+01
2.801587662073836071e+01
2.798742991175777206e+01
2.817716438082321773e+01
2.856415277421077192e+01
2.893190974334477161e+01
2.918675145410424676e+01
