6.714117647058823302e+00
6.692941176470588616e+00
8.046470588235294485e+00
1.080058823529411605e+01
1.458529411764705941e+01
1.927941176470588402e+01
2.228411764705882092e+01
2.187705882352941344e+01
1.843058823529411683e+01
1.413235294117647101e+01
1.031941176470588317e+01
7.912941176470587479e+00
