3.358996059711284232e+00
2.796236875482538409e+00
2.182412925473033116e+00
1.754117820154759366e+00
1.529901363530485670e+00
1.374907822087362508e+00
1.440298816989847408e+00
2.142773742922855273e+00
2.724468259439007056e+00
3.265837791950058744e+00
3.827621355420745886e+00
3.798191057190619446e+00
