8.899090909090908497e+00
7.841818181818180911e+00
7.891818181818181621e+00
9.609090909090907573e+00
1.297272727272727089e+01
1.737909090909090892e+01
2.109999999999999787e+01
2.214727272727272833e+01
2.038636363636363669e+01
1.725272727272727380e+01
1.383181818181818201e+01
1.091818181818181799e+01
