5.929001809779146370e+00
5.930980945152580119e+00
5.969525699929247864e+00
6.033385744659007344e+00
6.091522244486475834e+00
6.172218428590885431e+00
6.236511304140694989e+00
6.236802163087659778e+00
6.199931421956190292e+00
6.098963771972362835e+00
6.000786043185330598e+00
5.942346199465360357e+00
