,mu_measurement_SST,std_measurement_SST,mu_measurement_SAT,std_measurement_SAT,mu_measurement_SSS,std_measurement_SSS,mu_measurement_precip,std_measurement_precip,mu_prior_SST,std_prior_SST,mu_prior_SAT,std_prior_SAT,mu_prior_SSS,std_prior_SSS,mu_prior_precip,std_prior_precip,mu_prior_d18Oc,std_prior_d18Oc,mu_prior_D47,std_prior_D47,mu_likelihood_SST,std_likelihood_SST,mu_likelihood_d18Oc,std_likelihood_d18Oc,mu_likelihood_D47,std_likelihood_D47,mu_post_SST,std_post_SST,mu_post_SAT,std_post_SAT,mu_post_SSS,std_post_SSS,mu_post_precip,cov_post_precip,mu_post_d18Oc,cov_post_d18Oc,mu_post_D47,std_post_D47
0,26.053977151000005,0.8542034320700539,27.213333333333335,0.5475486497193867,33.86770403389538,2.1346465694959385,0.8319354838709678,1.1039076418401712,27.447329288272293,0.3867724438967149,26.196748333333336,0.473124343694682,33.82551435283489,2.287713143494143,0.9532644193333333,0.34180363742143,-1.9578700257942274,0.5055261471517942,0.5861113554805272,0.0015422542077620498,20.90107675408683,1.843675911993293,nan,nan,0.6060212765957449,0.005696927175665367,27.323124444021687,0.6372371287776846,26.15678772003787,0.38306186261809105,33.357979186594164,2.2756901127984563,1.0267668817588673,0.4699876486816783,-2.036771801834882,0.5023922656945612,0.5864769501720886,0.0015574583367891559
1,22.937678135,1.0662527977820357,27.09333333333333,0.46053798767879944,34.75316947924804,1.4166854619798623,0.24839285714285717,0.4065545726827831,26.779314444770552,0.8113448635576229,26.285692599999997,0.414098639863534,34.74414410606042,1.2847743455677276,0.660658408,0.27108400650144876,-1.5929410977085603,0.1973800638265897,0.5880785446665174,0.002623579825359704,15.162106598161188,1.5252036376653935,nan,nan,0.6246290322580648,0.004960137915140396,26.660041593203744,0.6428506079907861,26.177199625119272,0.6377407817908944,34.466991474946695,1.0679841155534844,0.7088084086869487,0.38362180099117776,-1.628914908505058,0.19595155238035017,0.588435493884802,0.0015929694936033566
2,22.177052422000003,2.008748248374434,27.160000000000004,0.5234500931320961,35.11282265625568,1.121932587865051,0.6722580645161289,0.638900350541554,26.667072591802963,1.0531318234999243,26.61780666666667,0.41961986078638025,35.051029636931105,1.2851069536902833,0.7587065833333334,0.23717465516579728,-1.4968721240481495,0.1212909898163525,0.5884060693480558,0.0033055979468063147,14.534155807561262,1.4930965479774145,nan,nan,0.6267343750000002,0.0048820206250000005,26.55408274128257,0.6459825503639944,26.491453015790967,0.7228202707115411,34.853738718123,0.8329100523050631,0.8109350097979406,0.28218508736101955,-1.5155485605650212,0.12059972252593991,0.5887498704591381,0.0016055441971759758
3,25.165710144,1.494854974202893,27.4,0.48403069560278345,35.192465907219756,1.0201203782287827,1.6490000000000002,1.1889122750063685,27.07042812079397,1.0967931836559808,26.935593200000003,0.455814225770324,34.978380912523406,1.4332824722581385,1.8459080333333333,0.5131687823772236,-1.6063974609939322,0.17562018268426655,0.5872147796409746,0.003417553989502697,21.62588278674457,2.3893674163848124,nan,nan,0.6037500000000001,0.007380921410993213,26.944696001669286,0.6405035269608023,26.835423923998917,0.5517585906875135,34.75690868751073,0.9947113531671079,1.9527938388817283,0.4163809141537872,-1.6278225229944865,0.17481891794926202,0.5875931921762356,0.0015775190835531294
4,27.723034647777776,0.6146890171584455,27.65333333333333,0.35429339469401594,34.78473880757109,1.3145947807603096,5.488225806451613,2.188379077040676,27.818266050467223,1.002686540313158,26.833607066666666,0.5238054424525616,34.415727425110326,1.8548470622304374,6.333253753333333,0.9177065531734186,-1.9076406410611297,0.33880762246636315,0.5850221696013627,0.0031259145933992274,17.887460255565657,2.5321884079303607,nan,nan,0.6156521739130436,0.008143773360291432,27.66280391015931,0.6539160064338357,26.76601335593881,0.4727485530463388,34.10526925277835,1.6067752304145748,6.596671318541778,1.0488563852200412,-1.943162244708746,0.3374482487885123,0.585478555777712,0.0016081589497412027
5,28.34105632888889,0.3394081694898215,27.446666666666665,0.44859569239805996,34.14922047049382,1.8255718601064035,6.6611666666666665,2.3871868674971544,28.382198581241425,0.7028883462171998,26.534490466666664,0.588173981580993,33.743435927048104,2.3191074189463308,10.838047999999999,1.0807199571066368,-2.1920020904604747,0.4946401006735545,0.5833776164844884,0.0022978289673221157,23.0293841058903,4.029017019677839,nan,nan,0.5994,0.012350643807135015,28.214645464108628,0.6799080929921284,26.482795611722338,0.45399713984976725,33.333581763197294,2.2470136649888017,11.210458286369514,1.399969501367153,-2.2478027990979452,0.49249690609410424,0.5838642500082237,0.0016866891259110267
6,28.215747359999995,0.30035705768517146,27.30666666666667,0.4742914514856673,33.78734812220549,2.0889312686313284,5.129032258064516,2.575309403231489,28.620969623902198,0.4734740362170419,26.469068,0.6090810682882398,33.588687644512255,2.603283708594554,11.846858433333333,1.118035397942315,-2.282662670504203,0.577013609134882,0.582682399889037,0.0017248917165311088,24.67651184556763,4.57820933134162,nan,nan,0.5943749999999999,0.013808439559320346,28.4459462575374,0.7027105749692916,26.425715836411882,0.45577676213857937,33.11874786528243,2.594772773714916,12.262054197056987,1.6238760437153181,-2.3505097093116305,0.5744137115161736,0.5831901527881233,0.0017605471028792068
7,28.1912413,0.2932948451566602,27.24666666666667,0.3481926122681165,33.57020955474791,2.2822378326281125,5.502304147465438,2.8948449180823634,28.79722260423535,0.4801020674025269,26.5685366,0.6307315322639033,33.36899050108536,2.734162811517445,11.9147063,1.1991616934411753,-2.373821681559046,0.6078316624869026,0.5821706260415981,0.0017420498652903056,28.01591177882574,4.467786476434726,nan,nan,0.5844444444444444,0.013018721666666665,28.618363320846413,0.717356645224813,26.516387168053825,0.4562824501969345,32.87990047975955,2.727228898609239,12.367642525138377,1.6450592648211222,-2.4451720419240623,0.6050932099405588,0.5826888489701334,0.0018041077673406785
8,28.231611883333336,0.28079002150576404,27.22666666666667,0.3673586543861199,33.24354359660864,2.5393118225681515,6.3493650793650795,2.6186312410722468,29.09194208337468,0.4694223623992221,26.551489133333334,0.6580586440343034,33.09991667318533,2.731053038322532,11.875222299999999,1.1944672614649143,-2.503602245765539,0.6074343096406177,0.5813173380464133,0.0017151774846103592,26.807117529603943,4.413174575199445,nan,nan,0.588,0.013018721666666665,28.918025880499385,0.7220793537742674,26.479129863739843,0.4529677460778206,32.59575879268463,2.726065507674344,12.273489388714582,1.4893177897386505,-2.579571302682393,0.6045173812889332,0.5818194536645661,0.0018146559062598654
9,27.940421774000004,0.33481732278578585,27.033333333333335,0.4151878519188067,33.298922284182794,2.711416553812248,6.5007680491551465,1.6851527394320378,29.155676381385174,0.5311625532202573,26.3253362,0.6724171710890915,33.23912129471803,2.7562456091595644,10.882880366666665,1.143805724933848,-2.486225036831497,0.610745914099291,0.5811337311499342,0.0018584462533664558,17.95631676982032,4.563285171168255,nan,nan,0.6154285714285714,0.014761842821986422,28.989952648675796,0.7218707579180009,26.243475275392257,0.5191209309983869,32.7284164930352,2.7392710225961188,11.222121234536043,1.2975344612796194,-2.565633019660843,0.6076801667234688,0.5816111504648629,0.0018099107140879677
