"Month","SSS"
1,35.6117394570192
1,35.6057357766099
1,35.5255186388382
1,28.101734263208
1,28.0849530118627
1,35.5694522798511
1,35.5925183927053
1,35.6131996371448
1,35.635402673063
1,27.8973789586647
1,35.5507093866866
1,35.5803082807144
1,35.607260139758
1,35.6275955190253
1,35.5140484022145
1,27.6811699508815
1,35.5393447097073
1,35.5717813725411
1,35.602531013283
1,35.6257350307193
1,35.5798490776907
1,27.4229749185711
1,27.3814582008498
1,35.5288790789108
1,35.5638683996311
1,35.5980489162529
1,35.6257193983645
1,35.6196526473806
1,27.1634491529884
1,27.1045760186202
1,35.5222547296822
1,35.5574618087035
1,35.5934859387716
1,35.6264631451791
1,35.6426907643552
1,27.2902134830941
1,26.8567640627956
1,35.5173681521341
1,35.5511323760366
1,35.5866894166294
1,35.6247870983248
1,35.6559200062636
1,35.6718344614039
1,26.805342119378
1,35.5225906105564
1,35.5625543850914
1,35.5943623140776
1,35.628883267836
1,35.6651729732577
1,35.6945337027328
1,35.7406191614015
1,35.8220191066852
1,35.8839917312204
1,35.7122681454097
1,35.5129750324378
1,35.6000928984062
1,35.6454088641066
1,35.6617853103023
1,35.681754394208
1,35.7041846999365
1,35.7420482955095
1,35.8107672838592
1,35.8934115858572
1,35.9771522165558
1,36.0389096240538
1,36.119163009396
1,36.1920429295235
1,35.9422826456669
1,35.6828918042436
1,35.7294872736373
1,35.7284403685307
1,35.7398396168776
1,35.76765996635
1,35.8072902345511
1,35.8654170611609
1,35.9539168678984
1,36.0510038476722
1,36.1379331054482
1,36.1987806541089
1,36.2304709706937
1,35.6363979755184
2,35.582341547867
2,35.5876342328787
2,35.5084165238687
2,28.1462836689286
2,28.1191678873433
2,35.5464686557114
2,35.5718641287745
2,35.5925349331869
2,35.6068644865669
2,27.9261022715052
2,35.5265631382718
2,35.5539926872148
2,35.5794644713947
2,35.5992416798065
2,35.4819222589129
2,27.6871146701556
2,35.5093664771427
2,35.5373645341511
2,35.5654770778178
2,35.5899633755828
2,35.5444865465852
2,27.4546397962607
2,27.3889634816362
2,35.4921144960781
2,35.5217846997343
2,35.5530987051846
2,35.5828103980277
2,35.5797182982856
2,27.2115588206094
2,27.1408351392635
2,35.4783140514563
2,35.5099172535317
2,35.5444080479627
2,35.5797935429283
2,35.6002276025708
2,27.3513063833235
2,26.9294819895175
2,35.4680278939935
2,35.5012434100684
2,35.5368470732572
2,35.5785287914031
2,35.6151532645784
2,35.6353213364691
2,26.9211951769129
2,35.4674267735735
2,35.5077342881745
2,35.5429604855002
2,35.5835474551427
2,35.6296051902163
2,35.666803751398
2,35.7077789080615
2,35.7668785002506
2,35.8120156212557
2,35.6845315821469
2,35.4561417358116
2,35.5352856884687
2,35.5841191542238
2,35.6143526763338
2,35.6507320181528
2,35.6848504005677
2,35.7344964544368
2,35.7891875868536
2,35.8513655205647
2,35.9248211277896
2,35.9909213638585
2,36.0794173934057
2,36.164620972858
2,35.9281311296883
2,35.6236766027229
2,35.6827713146922
2,35.6993953913515
2,35.7220884799175
2,35.7649067535455
2,35.8031414298541
2,35.8489422429839
2,35.9218915360816
2,36.0135293771259
2,36.103165612138
2,36.1753894858555
2,36.2196203464211
2,35.6396478351426
3,35.5578159303044
3,35.5684142657012
3,35.4881429595498
3,28.127361976534
3,28.087783835191
3,35.5310031057009
3,35.5547687415732
3,35.5716776402681
3,35.5830658029473
3,27.8949513033348
3,35.5118581351086
3,35.535007031007
3,35.5539330575331
3,35.5697616827807
3,35.4500170089033
3,27.6543702348386
3,35.4927424638092
3,35.5157887404101
3,35.5364680277732
3,35.5562368694746
3,35.5091996669253
3,27.449396144024
3,27.3649934735977
3,35.4739048440938
3,35.4983887649644
3,35.5223988043406
3,35.5466788733962
3,35.541779135201
3,27.2347833433184
3,27.1536443751522
3,35.4577894964251
3,35.4845314701318
3,35.5127221801313
3,35.5419967328315
3,35.5598729898592
3,27.3986735646636
3,26.9861858986329
3,35.4447922404441
3,35.4734068903149
3,35.5033549242642
3,35.540183681418
3,35.5737339595287
3,35.5972280895243
3,26.9988717853258
3,35.4411973124052
3,35.4764646025502
3,35.5065800409904
3,35.5440792576034
3,35.5893847664798
3,35.6298003694078
3,35.6796335951002
3,35.7338225034557
3,35.7712207536888
3,35.6399929596861
3,35.4322021943827
3,35.4997161570243
3,35.5421245932983
3,35.5723016171854
3,35.6086915122755
3,35.64452219925
3,35.7124117268612
3,35.764969654281
3,35.821268289562
3,35.8893713281061
3,35.9511851187538
3,36.0334189276727
3,36.1159080559413
3,35.8860727682006
3,35.5814098020489
3,35.6380559246481
3,35.6571062256239
3,35.6772742111116
3,35.7348344079776
3,35.7781514411622
3,35.8220861715637
3,35.89061952853
3,35.9764094580856
3,36.0604233870848
3,36.1308196310776
3,36.1787675968927
3,35.6088109995032
4,35.5491129880354
4,35.5592908083477
4,35.4751899208013
4,28.017930320824
4,27.9521438440245
4,35.5250150016087
4,35.5477143197862
4,35.5621705918397
4,35.5670755403869
4,27.7358296106604
4,35.5060316793393
4,35.5269921985396
4,35.5422115947458
4,35.5553737173597
4,35.4285122952002
4,27.5006262043194
4,35.4872206812338
4,35.5073556614931
4,35.523520976581
4,35.5397710370283
4,35.4883600548767
4,27.3785702076786
4,27.2556301910964
4,35.4690148662684
4,35.4896894231629
4,35.5083077512403
4,35.5281551901972
4,35.5195361127596
4,27.2076860676211
4,27.0992202035779
4,35.4528667920645
4,35.4748146187218
4,35.4969815508894
4,35.520957642662
4,35.5350483216372
4,27.3974438673778
4,26.9799916774628
4,35.4399157761183
4,35.4627033599062
4,35.4867238219444
4,35.5164598660312
4,35.5447912608779
4,35.5640720417631
4,27.0038768709909
4,35.4332011229285
4,35.4604983863751
4,35.4845709701505
4,35.5146854422929
4,35.5519453504446
4,35.5888121182046
4,35.639193612051
4,35.692203303702
4,35.726751893986
4,35.5711701515401
4,35.4281260786061
4,35.4736382571239
4,35.5082367801532
4,35.5362918232031
4,35.5653866357281
4,35.5986729825607
4,35.6565954413176
4,35.7123457066302
4,35.7703754635266
4,35.8323119057109
4,35.8851133861458
4,35.9617562904249
4,36.0409645545359
4,35.8135205252954
4,35.5463332014382
4,35.5960903948353
4,35.6138813278862
4,35.6282091980024
4,35.672307676076
4,35.7168866969971
4,35.7634138791174
4,35.8286624341107
4,35.9069825099851
4,35.9871731655489
4,36.0567130440689
4,36.1042603980387
4,35.5367748750556
5,35.5783855141019
5,35.5794394103617
5,35.4890316145167
5,27.8710134036895
5,27.7820632726951
5,35.5506932648483
5,35.5708726117362
5,35.5829389067479
5,35.5836734642123
5,27.551939588211
5,35.5288200742399
5,35.5503170593835
5,35.5644242668461
5,35.5753558541131
5,35.4400684748182
5,27.3284219135505
5,35.5123213512173
5,35.5342738022836
5,35.549647011237
