"Month","SSS"
4,35.5599319914744
4,35.5765513486397
4,26.5605050731218
4,35.4987400326556
4,35.5196601220415
4,35.5332773075787
4,35.5507052819223
4,35.5773748463645
4,35.6088079504873
4,35.6576592116113
4,35.7147065672835
4,35.75298823015
4,35.5974299460914
4,35.5035094954557
4,35.5405153808291
4,35.562745210993
4,35.5798749096886
4,35.5993660371541
4,35.6244909733878
4,35.6747493914162
4,35.7323472506807
4,35.7937544112242
4,35.8592764335269
4,35.9162719918083
4,36.0004026078403
4,36.0868113086087
4,35.8504902981229
4,35.6004004744613
4,35.6362146122863
4,35.648616561067
4,35.6578762662888
4,35.6936644374189
4,35.7355975073141
4,35.7827575063632
4,35.8511707475699
4,35.935430400987
4,36.0238755718644
4,36.101183830948
4,36.1535103199471
4,35.5560377671615
5,35.5023212405838
5,35.51816840197
5,35.4343409147726
5,27.5659801969537
5,27.4760924835756
5,35.4687018716557
5,35.50873420281
5,35.5374001949779
5,35.5483631309985
5,27.2260657835311
5,35.4583360335551
5,35.4976492939946
5,35.5259107264789
5,35.5462695263505
5,35.4122267178183
5,26.9780096859377
5,35.466355203397
5,35.5019871805723
5,35.5265590543594
5,35.5452268026393
5,35.4890078685203
5,26.9003995915742
5,26.7538869931586
5,35.4827701827847
5,35.514386525896
5,35.5364865228916
5,35.5524598229578
5,35.5372081676108
5,26.7335720723962
5,26.6079834268316
5,35.499363315386
5,35.5271250775551
5,35.5471872959039
5,35.5617142240676
5,35.5674089643636
5,26.9427712305134
5,26.4936915220426
5,35.516071931286
5,35.5400826614848
5,35.5571095595587
5,35.5718385601494
5,35.587326303483
5,35.5923927553514
5,26.5031094938499
5,35.5328595800491
5,35.5556862092681
5,35.5719548267265
5,35.5850200151578
5,35.6013919083291
5,35.6222974438908
5,35.6479591229816
5,35.688939001538
5,35.7226499137036
5,35.5254101734526
5,35.5480102664161
5,35.5751319455101
5,35.5990702225057
5,35.6157699334108
5,35.624793263354
5,35.6385376621726
5,35.6660145735182
5,35.7093894110935
5,35.7628597352404
5,35.818618206849
5,35.8605747821022
5,35.9314792872653
5,36.0069790435303
5,35.767587277199
5,35.6373808720185
5,35.6676459408013
5,35.672310174614
5,35.6730042623134
5,35.6900659280336
5,35.718281891829
5,35.7548637687033
5,35.810223871954
5,35.8793420574659
5,35.9556915344974
5,36.0244503797509
5,36.0691674922155
5,35.4669824166606
6,35.5248157575941
6,35.5358364310614
6,35.4468757942763
6,27.4777868738261
6,27.362065368413
6,35.4778558599366
6,35.5215273691465
6,35.548520067531
6,35.5595746256096
6,27.1147638497571
6,35.4578060032158
6,35.5045903241531
6,35.5323521137909
6,35.5528009388046
6,35.4171615202317
6,26.8782634333985
6,35.4667522837332
6,35.5100570280163
6,35.5328873207478
6,35.5503210298723
6,35.493533070364
6,26.8451336665972
6,26.6727530924148
6,35.4943707277172
6,35.5307139359334
6,35.5494903569166
6,35.5620874477715
6,35.545372578696
6,26.6887421041847
6,26.5387468927117
6,35.5247210219035
6,35.5536844833544
6,35.5692155977107
6,35.5791195441567
6,35.5836322867142
6,26.8921131360137
6,26.4213883873458
6,35.5542584424539
6,35.5780340567091
6,35.5909647637126
6,35.6016774667348
6,35.6167879857487
6,35.6167111858821
6,26.3951032603633
6,35.5832004455889
6,35.6059779231637
6,35.6209311844641
6,35.6303860204682
6,35.6442545784093
6,35.6572413880342
6,35.6572398306619
6,35.6730146820243
6,35.6921822796418
6,35.4719343681751
6,35.6067363957493
6,35.6342618823714
6,35.6588169256402
6,35.672452060797
6,35.6757957001177
6,35.6798811079587
6,35.6879835559246
6,35.7067817554631
6,35.7439078346437
6,35.7920448147716
6,35.8275723046368
6,35.886736240996
6,35.9506499969483
6,35.7096523296163
6,35.6979508425397
6,35.7219468142162
6,35.7192892800325
6,35.7160380400571
6,35.7198641576348
6,35.727995295061
6,35.7505730193045
6,35.7970234761806
6,35.8588224158405
6,35.9253475960996
6,35.9827901297416
6,36.0187412325032
6,35.4066627229968
7,35.5194392413657
7,35.5295580969901
7,35.4362357460409
7,27.3769604421487
7,27.2535440017563
7,35.4418218373879
7,35.4995231937549
7,35.529713824754
7,35.5398061318626
7,27.0038884620919
7,35.4153689919307
7,35.476723838082
7,35.5095717375859
7,35.5309120739394
7,35.396531636548
7,26.7668304089718
7,35.4367212706434
7,35.4876628609679
7,35.5118751272331
7,35.5302142255445
7,35.4747246382768
7,26.7485826793906
7,26.5634757934344
7,35.4833143691076
7,35.5183270479573
7,35.5344043501589
7,35.5470998116853
7,35.5320448533209
7,26.589091110584
7,26.4245233481274
7,35.5325374828173
7,35.5545114860555
7,35.5643300279977
7,35.5739772273459
7,35.5808243502439
7,26.7797422896638
7,26.2891509717378
7,35.5784663078093
7,35.5952125517025
7,35.6023569189737
7,35.6111282812237
7,35.6273211930597
7,35.623638045482
7,26.2271268070383
7,35.619566252595
7,35.6385596229019
7,35.6509003721574
7,35.6573945605537
7,35.6672057875379
7,35.6738017137295
7,35.6567341493384
7,35.6554596975628
7,35.6640730044485
7,35.4101825614602
7,35.647453194925
7,35.6753516062606
7,35.7009844966004
7,35.7132481555899
7,35.7100512094344
7,35.7036353618298
7,35.6969508609391
7,35.6975654914035
7,35.7218997398825
7,35.7596799671665
7,35.7847394630192
7,35.8334276358979
7,35.8889370472079
7,35.6441866361311
7,35.7439542731131
7,35.7661885410831
7,35.7566635635881
7,35.7457489321963
7,35.736988493398
7,35.7296518393258
7,35.739245264783
7,35.7762414962439
7,35.827686257538
7,35.8850040684093
7,35.9331671384779
7,35.960742090305
7,35.3370854135122
8,35.4695673495781
8,35.4995378012039
8,35.4131111731676
8,27.2988172551602
8,27.1750851649078
8,35.3458813371491
8,35.4388051724248
8,35.488886540901
8,35.5064311595308
8,26.9191832226329
8,35.3191591262963
8,35.4072461578364
8,35.4587043489281
8,35.4911984174492
8,35.3686201634363
8,26.6776984043964
8,35.3725381847999
8,35.4342625827491
8,35.4679625704463
8,35.4967534290446
8,35.4511361146154
8,26.6610004719091
8,26.4698208324951
8,35.4554885867256
8,35.488259580172
8,35.5062435461253
8,35.5257977269171
8,35.5182244331511
8,26.4947669791201
8,26.3211577481217
8,35.531556797634
8,35.5466291176985
8,35.5537469728752
8,35.5667054650226
8,35.5786269116753
8,26.6779279555376
8,26.1707818087604
8,35.5953018334354
8,35.606359319367
8,35.6096811343285
8,35.6181220221102
8,35.6369467236964
8,35.6385717980794
8,26.0943829827391
8,35.6465798234957
8,35.663328228819
8,35.6751530866033
8,35.6803266053945
8,35.6894749514726
8,35.6987757925365
8,35.6858674686534
8,35.6884810004029
8,35.7007098405709
8,35.4313134870334
8,35.6787461217168
8,35.7081403077401
8,35.7375530752911
8,35.7527244846665
8,35.746993862532
8,35.7387541075058
8,35.7316645016327
8,35.7329305338477
8,35.7592205967483
8,35.7971644275645
8,35.8177550958044
8,35.8606213753731
8,35.9130091829371
8,35.664389308453
8,35.7926677786682
8,35.823051266435
8,35.8071927278181
8,35.7875529664276
8,35.7729142879545
8,35.7635024861405
8,35.7730155215148
8,35.806903357454
8,35.8538300060979
8,35.9053809293668
8,35.9517435043283
8,35.9826216844671
8,35.3511293268404
9,35.3531442927205
9,35.4090335313454
9,35.3388401577321
9,27.2391792257085
9,27.1196109879064
9,35.2040197684428
9,35.3299547264068
9,35.4065843113253
9,35.4373094282866
9,26.8551465730135
9,35.2060962642814
9,35.3079817305968
9,35.3799008114626
9,35.4271363431308
9,35.3234504085976
9,26.6138568804654
9,35.3103022259594
9,35.3681917490697
9,35.4099461940769
9,35.4494282421003
9,35.4192021623759
9,26.5884360819366
9,26.4041757692014
9,35.4366855063052
9,35.4604060465923
9,35.4795650303353
9,35.5055816945979
9,35.5074896241807
9,26.4202569961092
9,26.2518419129294
9,35.5388068578038
9,35.5486360733143
9,35.5559553862324
9,35.573860548703
9,35.591016056207
9,26.6106047578814
9,26.1071914987997
9,35.6121342722963
9,35.6235660323265
9,35.6293278528273
9,35.6436497237073
9,35.6671450179377
9,35.6785097812209
9,26.0486177935433
9,35.6638933487781
9,35.684336605997
9,35.700196491652
9,35.7131435885435
9,35.7295432657808
9,35.7478016770455
9,35.7572480909681
9,35.7775268463131
9,35.796469388715
9,35.5007460055792
9,35.6981700333806
9,35.7313453377705
9,35.7657511376662
9,35.7877983941708
9,35.7919696793377
9,35.7922449230936
9,35.7968793472823
9,35.8165249116376
9,35.8500162298932
9,35.8859607783291
9,35.9019589223299
9,35.9401237875442
9,35.987919479213
9,35.7273904173881
9,35.8250020161367
9,35.863177131775
9,35.8523189759637
9,35.8387958437367
9,35.8286046577791
9,35.8338369406148
9,35.8518442750876
9,35.8868636928994
9,35.9298976257361
9,35.9756036110661
9,36.0156959294292
9,36.0412834304297
9,35.4010199754857
10,35.2621446191203
10,35.3223835591183
10,35.2761352983666
10,27.2491135323179
10,27.1458487022657
10,35.1559295882888
10,35.2724735393726
10,35.3651334529069
10,35.4157082828442
10,26.8845222862606
10,35.2069279890359
10,35.2889969853452
10,35.3684194133191
10,35.4278110972489
10,35.3353196199142
10,26.6364114635279
10,35.3389347157311
10,35.3786918972329
10,35.4236403407542
10,35.4680404976979
10,35.4440489897796
10,26.5925113007893
10,26.427091149114
10,35.4708465226367
10,35.4877465611222
10,35.5106388427408
10,35.5384920689901
10,35.5423336918869
10,26.4250109437546
10,26.2722141573706
10,35.565652774539
10,35.5779248944971
10,35.5930576425314
10,35.6156633797654
10,35.6322758641514
10,26.6223266294081
10,26.1299934497671
10,35.6274843474528
10,35.6426977263968
10,35.6553809329479
10,35.6777494553547
10,35.7042061563648
10,35.7219476745869
10,26.0905900387492
10,35.6754681322717
10,35.699527914018
10,35.7165490072721
10,35.7318276851742
10,35.7551314205177
10,35.781249915564
10,35.8208654524411
10,35.8754566815665
10,35.9044600366062
10,35.5937868459855
10,35.7136651960348
10,35.7553365535861
10,35.7872859075111
10,35.8041969081536
10,35.8062984209303
10,35.8111527724169
10,35.8153302319521
10,35.8811666607584
10,35.9380817520481
10,35.9830485484639
10,36.0020895357779
10,36.0409436401743
10,36.086749843814
10,35.8169046744007
10,35.8447438885484
10,35.8808155808913
10,35.8652304005055
10,35.8440694230022
10,35.8229612139952
10,35.8606547735672
10,35.9061337752225
10,35.9622138818466
10,36.0200048947806
10,36.0693296168668
10,36.1056198532965
10,36.1268895332028
10,35.4814421629035
11,35.2987303684234
11,35.3262256746263
11,35.2767221065914
11,27.3808519409678
11,27.3200972824956
11,35.2420929406276
11,35.3149933000793
11,35.3835789935092
11,35.432912062105
11,27.0702608812973
11,35.2891275705833
11,35.3445718764654
11,35.4039765161938
11,35.4534000763114
11,35.3603031567011
11,26.8295852267127
11,35.387317512937
11,35.4184179333141
11,35.4556115430004
11,35.4917203799638
11,35.4653271479808
11,26.6967087581187
11,26.580934369964
11,35.4842954974943
11,35.502113876591
11,35.5264297319843
11,35.5523434872894
11,35.55536446648
11,26.5064214317023
11,26.4039144167858
11,35.5555747024115
11,35.5695317721403
11,35.5894418615333
11,35.6161757162607
11,35.6348370711979
11,26.6919729400483
11,26.2287413605971
11,35.6108690233059
11,35.6236014834625
11,35.6381461152838
11,35.6654065294724
11,35.6961391863924
11,35.7205505547326
11,26.1636545283366
11,35.666744711634
11,35.6889903578136
11,35.7004102088583
11,35.7157804356765
11,35.7421066446229
11,35.7706217252971
11,35.8251996805334
11,35.9191975218145
11,35.9726052474975
11,35.6702212906257
11,35.7046004795581
11,35.7578995555254
11,35.7835014223443
11,35.7902272539755
11,35.7895010256805
11,35.791228734138
11,35.7886154852397
11,35.8915481484608
11,35.9806507571237
11,36.0415206098292
11,36.0677284401907
11,36.1140033379262
11,36.1644657681457
11,35.893342190483
11,35.8362513002414
11,35.8623633880816
11,35.8468602197022
11,35.8224395296377
11,35.7896932419102
11,35.8471156380671
11,35.9195194999053
11,35.999102828112
11,36.0756234486883
11,36.1350590786662
11,36.1751150713261
11,36.1986418318327
11,35.5540704094498
12,35.3862420175241
12,35.3937688467318
12,35.3304913760964
12,27.5602929316997
12,27.5181273527616
12,35.3409700416204
12,35.3872524024848
12,35.4339625334237
12,35.4736452678395
12,27.2812738873792
12,35.3626764966357
12,35.4034904155476
12,35.4480179061169
12,35.4859816131836
12,35.3872867238885
12,27.0453392107154
12,35.4191290062926
12,35.4478164901777
12,35.4815483678091
12,35.5121193946235
12,35.4801764468313
12,26.8541153503753
12,26.7683594858797
12,35.4799547635513
12,35.5008556897561
12,35.5276937412238
12,35.5531317481471
12,35.5538833969228
12,26.6275322922438
12,26.5461068178112
12,35.5313928349683
12,35.5472834279412
12,35.5699131043276
12,35.5962347606594
12,35.6142325002158
12,26.7858768049266
12,26.3264621087108
12,35.5763511096379
12,35.5875747090956
12,35.6041318108516
12,35.6307357736047
12,35.6603715526507
12,35.6864368612257
12,26.2430208014257
12,35.6273215056568
12,35.6450313649596
12,35.6543002763611
12,35.670918766013
12,35.6979677316817
12,35.7284363662598
12,35.7870463819834
12,35.9013004106677
12,35.9787646747177
12,35.7274272190139
12,35.6554488185106
12,35.7153577771398
12,35.738987100178
12,35.7365334395338
12,35.7334821489276
12,35.7303697250998
12,35.7551045564311
12,35.8586412828871
12,35.9739831173831
12,36.0610023351299
12,36.1053434161889
12,36.1665835907185
12,36.225680371525
12,35.957557773796
12,35.7937422912362
12,35.8189859471789
12,35.7941485478769
12,35.7666933172371
12,35.7705328400095
12,35.8282187452467
12,35.9170931129925
12,36.0189127911485
12,36.1136915891629
12,36.1873587941454
12,36.2352664716937
12,36.2621537550359
12,35.6244889846226
