"Month","SST"
1,25.6531109999589
1,25.3087908710624
1,24.9284780592828
1,18.1235902792031
1,18.1296484277184
1,25.7618637070887
1,25.4218656304026
1,25.0755948089748
1,24.5662711097435
1,17.9266987726642
1,25.8738147588522
1,25.5862301738474
1,25.2977828358716
1,25.0998820700801
1,24.6909150751256
1,17.78514648259
1,25.9804835065714
1,25.7116998846189
1,25.4417005858641
1,25.2563213503543
1,24.9793605914151
1,17.6418870991322
1,17.7016755519733
1,26.1293262208585
1,25.8605891067003
1,25.5833578094131
1,25.3853214479315
1,25.1669162972933
1,17.3900464241829
1,17.4374842616395
1,26.3255869122701
1,26.0750766519268
1,25.7946564803564
1,25.5620798228908
1,25.377191368711
1,17.3455974696199
1,17.0969873642904
1,26.5106888069224
1,26.3007330188597
1,26.0447905365623
1,25.7754818505086
1,25.5653998612284
1,25.1631158522944
1,16.7996172505283
1,26.5313374378843
1,26.3039795091486
1,26.1398573539257
1,25.9088551948774
1,25.6601982563066
1,25.3983652949059
1,24.4460857441837
1,22.9188125091405
1,22.0990370263992
1,21.8147254010571
1,26.614692234052
1,26.0569784976026
1,25.8679959067
1,25.8306143515877
1,25.6897648485096
1,25.4670729670028
1,25.052524166529
1,23.967309859964
1,23.1440291528097
1,22.7409433063503
1,22.5756507849227
1,22.2604779772644
1,22.00137751922
1,21.6936232587231
1,25.681030934427
1,25.4653641599671
1,25.4789966733539
1,25.3870353107096
1,25.124431769292
1,24.6240849812174
1,24.0255790375182
1,23.4404918212758
1,22.9019777583038
1,22.4563447229678
1,22.1123533441053
1,21.8496285142544
1,21.4084001423212
2,24.9845796900622
2,24.7117758837881
2,24.3990498093701
2,17.111535203158
2,17.072076595518
2,25.1159611896842
2,24.851401498028
2,24.5831530599763
2,24.130276635293
2,16.8592514008198
2,25.2666699167758
2,25.0439457913278
2,24.8167028175966
2,24.6524701989583
2,24.2560716432126
2,16.6802890228001
2,25.4243352328138
2,25.2180320759008
2,24.9919212808692
2,24.8206976309974
2,24.5444869301528
2,16.5518989238517
2,16.5195887092036
2,25.5912477784407
2,25.3911716966696
2,25.1571743940103
2,24.9611280124636
2,24.7282744155904
2,16.3070223201355
2,16.2729948472456
2,25.7404095686415
2,25.5526360710433
2,25.3207817537892
2,25.0969054957581
2,24.8980904404586
2,16.280818098543
2,15.9825396171831
2,25.8408423086233
2,25.6720872570125
2,25.4608185057219
2,25.2102498007545
2,24.9954765845504
2,24.6001417065651
2,15.7539023914402
2,25.7988314143623
2,25.6025218376169
2,25.4584908700595
2,25.2457879522803
2,24.9851854987209
2,24.7153443561736
2,23.8748907947555
2,22.5392239912492
2,21.7012357517992
2,21.2118835892324
2,25.8314461268778
2,25.3300900752816
2,25.1468586353163
2,25.0967517543775
2,24.9318364340961
2,24.6777634694228
2,24.211057622863
2,23.2842502271095
2,22.5538659634298
2,22.1301623367161
2,21.9533518220178
2,21.6489269613804
2,21.3911901807947
2,21.0337582541337
2,24.9056167981232
2,24.6796676477206
2,24.6518246377449
2,24.5058116508208
2,24.145751080781
2,23.6869957382402
2,23.191982042241
2,22.662860682256
2,22.1769466458109
2,21.7707085295789
2,21.4418719987341
2,21.1554572308128
2,20.6753974039885
3,25.0246440526132
3,24.7211569587821
3,24.4251502128848
3,16.9865191058297
3,16.8716909435241
3,25.1512274794934
3,24.8932256219522
3,24.6330695072167
3,24.2711490076965
3,16.7104409634664
3,25.2980726051973
3,25.1087571582143
3,24.9132812688279
3,24.7654173076208
3,24.3805056512653
3,16.5482531563791
3,25.4271932235304
3,25.2566995191333
3,25.0637354886877
3,24.9076677289425
3,24.6262137234365
3,16.5592205457523
3,16.4044692348578
3,25.5364618574891
3,25.3640942766412
3,25.157700275543
3,24.982022153407
3,24.7492933383214
3,16.4166520745137
3,16.2818018076423
3,25.626842980213
3,25.4553647242608
3,25.2441126704978
3,25.0446994603747
3,24.8468503758802
3,16.4520437253653
3,16.1313528931476
3,25.6830464940006
3,25.5243194019568
3,25.3288180667378
3,25.09898903183
3,24.8805805973476
3,24.4766032771957
3,15.9906282358532
3,25.6453125532128
3,25.4690932984288
3,25.3149018586055
3,25.1057261359051
3,24.8300299389207
3,24.5243581819506
3,23.755983564611
3,22.6605542201041
3,21.9816995561413
3,21.2804699514201
3,25.6402760373077
3,25.2777741494115
3,25.0855133796967
3,24.9682128717063
3,24.7654535284705
3,24.4871130168776
3,23.9844107154122
3,23.2055043171038
3,22.5796472610723
3,22.2070057404316
3,22.0073290689255
3,21.7139815493454
3,21.4395131664419
3,21.0616699031216
3,24.8626634070037
3,24.6161724565857
3,24.5138300182581
3,24.3530384527339
3,23.9631828614256
3,23.5291945471919
3,23.085590281722
3,22.6102066748513
3,22.1728165518898
3,21.7954861172625
3,21.4560826884004
3,21.1405658993299
3,20.6553020721691
4,25.7697358742532
4,25.3075718974823
4,24.979625941297
4,17.9768889605566
4,17.8005681437757
4,25.8552046463609
4,25.5331270679045
4,25.2341234279494
4,24.9585597921169
4,17.7197733204857
4,25.9807908018164
4,25.798372070741
4,25.6258444580352
4,25.4879736055026
4,25.1103711035292
4,17.637426063413
4,26.0813467095281
4,25.9339752623246
4,25.7820004696534
4,25.6351212702517
4,25.336517921273
4,17.8552254688582
4,17.6139880395551
4,26.1446569391937
4,25.9941704960419
4,25.8216899709254
4,25.6569112156943
4,25.4074658536828
4,17.8499310624857
4,17.6468504217403
4,26.1909828825383
4,26.0378487458781
4,25.8539398860876
4,25.6664364791797
4,25.4430923248033
4,17.9384599498721
4,17.625183327539
4,26.2106797701718
4,26.0674289542359
4,25.8918221893733
4,25.6793354860334
4,25.4257089888701
4,24.9874576359732
4,17.5462572917078
4,26.1818417249259
4,26.0393222613225
4,25.8872258819211
4,25.6828741644358
