,mu_measurement_SST,std_measurement_SST,mu_measurement_SAT,std_measurement_SAT,mu_measurement_SSS,std_measurement_SSS,mu_measurement_precip,std_measurement_precip,mu_prior_SST,std_prior_SST,mu_prior_SAT,std_prior_SAT,mu_prior_SSS,std_prior_SSS,mu_prior_precip,std_prior_precip,mu_prior_d18Oc,std_prior_d18Oc,mu_prior_D47,std_prior_D47,mu_likelihood_SST,std_likelihood_SST,mu_likelihood_d18Oc,std_likelihood_d18Oc,mu_likelihood_D47,std_likelihood_D47,mu_post_SST,std_post_SST,mu_post_SAT,std_post_SAT,mu_post_SSS,std_post_SSS,mu_post_precip,cov_post_precip,mu_post_d18Oc,cov_post_d18Oc,mu_post_D47,std_post_D47
0,26.053977151000005,0.8542034320700539,27.213333333333335,0.5475486497193867,33.86770403389537,2.1346465694959385,0.8319354838709678,1.1039076418401712,-0.5913422800244018,0.34825501443976586,26.196748333333336,0.473124343694682,61.657420402006274,2.7094575479458904,0.9532644193333334,0.34180363742143,4.442218967138027,0.5987067594442039,0.682008333932428,0.002133857952246391,20.90107675408683,1.843675911993293,nan,nan,0.6060212765957449,0.005696927175665367,28.211829210354303,0.5633412198965051,26.024119882824664,0.5375217327299221,34.408789573292005,0.7472502993085297,-0.15643663328376112,0.33995974218578273,-1.9998560963811567,0.11298248542556098,0.6793059926125664,0.0011905943922392607
1,22.937678135,1.0662527977820357,27.09333333333333,0.46053798767879944,34.75316947924804,1.4166854619798623,0.24839285714285717,0.4065545726827831,-1.1928316638746193,0.7305456260719142,26.2856926,0.414098639863534,62.226841893342154,1.9397184688660483,0.660658408,0.27108400650144876,4.722890666293568,0.3764986255245601,0.684338004556929,0.0033587081589070093,15.162106598161188,1.5252036376653935,nan,nan,0.6246290322580648,0.004960137915140396,27.714666996304842,0.559390821127105,22.5535491584626,0.5855708983033363,45.28347817857462,0.7611135478517613,-0.5173996539997465,0.25183294780060655,0.6158757883751953,0.119176889075912,0.6810736773923938,0.001167258686709688
2,22.177052422000003,2.008748248374434,27.160000000000004,0.5234500931320961,35.112822656255666,1.121932587865051,0.6722580645161289,0.638900350541554,-1.2938957100412865,0.948253796741227,26.61780666666667,0.41961986078638025,62.56978058134535,1.7733915323921474,0.7587065833333334,0.23717465516579728,4.823965401818678,0.2907918823953772,0.6846847717490888,0.0041553338934269875,14.534155807561262,1.4930965479774145,nan,nan,0.6267343750000002,0.0048820206250000005,27.754698615779805,0.5679815247565719,22.499389780096067,0.619108734682521,49.91459556758277,0.7244533301467649,0.282782013867488,0.20221484719649635,1.6718089123920095,0.1036989722913295,0.6809309350909577,0.0012202072684304398
3,25.165710144,1.494854974202893,27.4,0.48403069560278345,35.192465907219756,1.0201203782287827,1.6490000000000002,1.1889122750063685,-0.9307090668619306,0.987567061818787,26.935593200000003,0.455814225770324,62.76361728954359,1.9131723972566252,1.8459080333333333,0.5131687823772236,4.774881936337147,0.3268571630969926,0.6832239790341212,0.0042820386904515876,21.62588278674457,2.3893674163848124,nan,nan,0.6037500000000001,0.007380921410993213,27.855523461277997,0.5632212089870117,25.872793419029108,0.6923446945730696,47.82974281033948,0.7005822570214004,4.075647491977259,0.24364329197850232,1.1690612470052706,0.09564003397775965,0.6805720161622011,0.0011863224157192202
4,27.723034647777776,0.6146890171584455,27.65333333333333,0.35429339469401594,34.78473880757109,1.3145947807603096,5.488225806451613,2.188379077040676,-0.25734592244280574,0.9028321978092287,26.833607066666666,0.5238054424525616,62.1384775109458,2.841629562950428,6.333253753333333,0.9177065531734186,4.460413978236454,0.5928477350206507,0.6805773238930543,0.00392914370538256,17.887460255565657,2.5321884079303607,nan,nan,0.6156521739130436,0.008143773360291432,27.200947819188528,0.5571106542603523,28.809777089332613,0.7707900778633778,33.78338553045635,0.724908153211413,13.657925847781478,0.4686440098898057,-1.9107770467020728,0.10615717158312979,0.68290964013855,0.0011429599880878978
5,28.34105632888889,0.3394081694898215,27.446666666666665,0.44859569239805996,34.14922047049382,1.8255718601064035,6.6611666666666665,2.3871868674971544,0.2504263729906039,0.6328899460758435,26.534490466666664,0.588173981580993,61.11088877323757,3.2130642946402608,10.838047999999999,1.0807199571066368,4.09829456334275,0.7059506317228379,0.6786398689440368,0.002956780002468355,23.0293841058903,4.029017019677839,nan,nan,0.5994,0.012350643807135015,26.439311758598745,0.5875844814374743,27.497031418460438,0.7296324816074917,25.939955699114716,0.677477534739594,18.292089656357064,0.99823418874778,-3.539273728051252,0.07750975383749495,0.6856490144612648,0.0013172495134477532
6,28.215747359999995,0.30035705768517146,27.30666666666667,0.4742914514856673,33.787348122205486,2.0889312686313284,5.129032258064516,2.575309403231489,0.46541897192515896,0.42632227275129486,26.469068,0.6090810682882398,60.88935307537573,2.771489420485317,11.846858433333333,1.118035397942315,3.9945534648603727,0.6107577633255388,0.6778296424666702,0.002304639071051414,24.67651184556763,4.57820933134162,nan,nan,0.5943749999999999,0.013808439559320346,26.460422933112437,0.603021748596134,27.221192954009496,0.6712151914970701,29.87702262148106,0.6687002232769884,17.36511364240708,1.1069759410125537,-2.638612661831806,0.06640517791452323,0.6855727654069594,0.0014058784629431826
7,28.1912413,0.2932948451566602,27.24666666666667,0.3481926122681165,33.570209554747905,2.2822378326281125,5.502304147465438,2.8948449180823634,0.6241194822111681,0.432290239530295,26.5685366,0.6307315322639033,60.6988123577954,3.048565421436248,11.9147063,1.1991616934411753,3.9100746545602676,0.6768474545106807,0.6772072768665102,0.0023196632369882402,28.01591177882574,4.467786476434726,nan,nan,0.5844444444444444,0.013018721666666665,26.43834794498003,0.6075378108732971,26.445000465494957,0.6812115275791937,27.161931074518325,0.6879608327698468,21.142160560893707,0.9827666848107066,-3.2579973148377497,0.07475344703638112,0.6856524958049558,0.0014303697567658626
8,28.231611883333336,0.28079002150576404,27.22666666666667,0.3673586543861199,33.243543596608646,2.5393118225681515,6.3493650793650795,2.6186312410722468,0.8894887919512254,0.42267409215778057,26.551489133333334,0.6580586440343034,60.23505471704019,3.112158097780939,11.875222299999999,1.1944672614649143,3.735603085879917,0.6925904665038503,0.67617126215051,0.0022832207167479425,26.807117529603943,4.413174575199445,nan,nan,0.588,0.013018721666666665,26.274610611510667,0.6029203206815354,23.445106684000905,0.572565068553303,26.40350626549989,0.6834181896880233,22.574689824518828,0.8405328479327961,-3.3947075247208933,0.07588701938504658,0.6862442464079161,0.001399824635963539
9,27.940421774000004,0.33481732278578585,27.033333333333335,0.4151878519188067,33.298922284182794,2.711416553812248,6.5007680491551465,1.6851527394320378,0.9468759952647081,0.478265775032777,26.3253362,0.6724171710890915,60.12255424296554,2.827554588075872,10.882880366666667,1.143805724933848,3.694533161723021,0.6221990008328484,0.6759396214822897,0.0024420062408395914,17.95631676982032,4.563285171168255,nan,nan,0.6154285714285714,0.014761842821986422,26.170237488624323,0.6019220819946604,20.954086055128357,0.4911902462567614,29.66022101941932,0.6597186882925037,21.70827354835145,0.7388493854161283,-2.6216140246635837,0.0651334146219895,0.6866217888617896,0.0013910264518539682
10,27.665876765,0.4619681592841358,26.646666666666665,0.5566053573309583,32.98168313790456,2.928070093808535,7.359047619047617,2.4259788729631366,0.8041047991717206,0.42578399834432784,26.230563266666667,0.6609216714428275,60.562884474838235,2.971830705880426,8.056769846666667,0.8613261174007306,3.8328144112252454,0.6590961778070056,0.676503996770226,0.0022906213731437638,17.665094686597,4.257423995424166,nan,nan,0.616375,0.013808439559320346,26.412861992751242,0.6108389833765391,22.769266140546563,0.49613625756134205,28.603424044969163,0.677891645920093,14.135341023207495,0.6703912812174405,-2.920581592410834,0.06926108580939791,0.6857445604287914,0.0014478819490894427
11,27.197498932000002,0.7368744717528798,27.09333333333333,0.8154461238808981,32.886010623098116,2.780387816477855,3.1087557603686635,1.9178810125801187,0.2856902297304175,0.32499031250032623,26.30819593333333,0.5762506462130208,60.9298437747177,3.5397434351565185,3.137040986666667,0.6239708787812822,4.0506165252322655,0.7964353430876538,0.6785471200506229,0.0020422453015850697,22.46461503291158,2.4099389435916607,nan,nan,0.6011428571428573,0.007380921410993213,27.655817731913363,0.5951491585751129,27.504846189214845,0.5261313138148844,24.407182827189473,0.7024776444235687,5.392956312586836,0.600103950659051,-4.172112404104339,0.08502504696198168,0.6812835870009196,0.0013720392849865125
